Date,Regroupement,Croisement,Nom,vac_quo_1_n,vac_quo_2_n,vac_cum_1_n,vac_cum_2_n,vac_quo_tot_n,vac_cum_tot_n,cvac_cum_tot_1_p
2020-12-23,Région,RSS07,07 - Outaouais,,,,,221,634,0.164647119
2020-12-23,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,1,4,0.00205763
2020-12-23,Région,RSS09,09 - Côte-Nord,,,,,152,156,0.173395532
2020-12-23,Région,RSS10,10 - Nord-du-Québec,,,,,0,0,0
2020-12-23,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,120,121,0.133381836
2020-12-23,Région,RSS12,12 - Chaudière-Appalaches,,,,,32,230,0.0537148
2020-12-23,Région,RSS13,13 - Laval,,,,,146,300,0.070572963
2020-12-23,Région,RSS14,14 - Lanaudière,,,,,351,521,0.099367278
2020-12-23,Région,RSS15,15 - Laurentides,,,,,172,263,0.0423917
2020-12-23,Région,RSS16,16 - Montérégie,,,,,1102,1354,0.096573084
2020-12-23,Région,RSS17,17 - Nunavik,,,,,0,0,0
2020-12-23,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0
2020-12-23,Région,RSS98,Hors Québec,,,,,4,13,162.5
2020-12-23,Région,RSS99,Ensemble du Québec,,,,,3755,11130,0.13018613
2020-12-23,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,1,0
2020-12-23,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,2919,8205,0.172173499
2020-12-23,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,314,1015,0.094379288
2020-12-23,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,162,530,0.06857161
2020-12-23,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,360,1379,0.316747224
2020-12-23,Groupe d'âge 1,TOT,Total,,,,,3755,11130,0.13018613
2020-12-23,Sexe,FEM,Féminin,,,,,2828,8079,
2020-12-23,Sexe,INC,Inconnu,,,,,3,11,
2020-12-23,Sexe,MASC,Masculin,,,,,924,3040,
2020-12-23,Sexe,TOT,Total,,,,,3755,11130,
2020-12-23,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,130,185,
2020-12-23,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,469,2032,
2020-12-23,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,2,3,
2020-12-23,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,8,18,
2020-12-23,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,3146,8892,
2020-12-23,Groupe prioritaire,TOT,Total,,,,,3755,11130,
2020-12-24,Région,RSS00,Inconnue,,,,,80,657,0.219635025
2020-12-24,Région,RSS01,01 - Bas-Saint-Laurent,,,,,427,433,0.21614529
2020-12-24,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,173,700,0.254502098
2020-12-24,Région,RSS03,03 - Capitale-Nationale,,,,,20,2879,0.396021149
2020-12-24,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,14,789,0.150867245
2020-12-24,Région,RSS05,05 - Estrie,,,,,221,361,0.073635299
2020-12-24,Région,RSS06,06 - Montréal,,,,,188,2838,0.153635643
2020-12-24,Région,RSS07,07 - Outaouais,,,,,118,752,0.195832287
2020-12-24,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,1,5,0.0027435
2020-12-24,Région,RSS09,09 - Côte-Nord,,,,,135,291,0.324417447
2020-12-24,Région,RSS10,10 - Nord-du-Québec,,,,,0,0,0
2020-12-24,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,136,257,0.282196281
2020-12-24,Région,RSS12,12 - Chaudière-Appalaches,,,,,215,445,0.104145654
2020-12-24,Région,RSS13,13 - Laval,,,,,70,370,0.087095061
2020-12-24,Région,RSS14,14 - Lanaudière,,,,,112,633,0.120893652
2020-12-24,Région,RSS15,15 - Laurentides,,,,,117,380,0.0612504
2020-12-24,Région,RSS16,16 - Montérégie,,,,,988,2342,0.167145722
2020-12-24,Région,RSS17,17 - Nunavik,,,,,0,0,0
2020-12-24,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0
2020-12-24,Région,RSS98,Hors Québec,,,,,3,16,200
2020-12-24,Région,RSS99,Ensemble du Québec,,,,,3018,14148,0.165721539
2020-12-24,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,1,0
2020-12-24,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,2363,10568,0.221801848
2020-12-24,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,264,1279,0.119338361
2020-12-24,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,113,643,0.083369337
2020-12-24,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,278,1657,0.382514586
2020-12-24,Groupe d'âge 1,TOT,Total,,,,,3018,14148,0.165721539
2020-12-24,Sexe,FEM,Féminin,,,,,2254,10333,
2020-12-24,Sexe,INC,Inconnu,,,,,3,14,
2020-12-24,Sexe,MASC,Masculin,,,,,761,3801,
2020-12-24,Sexe,TOT,Total,,,,,3018,14148,
2020-12-24,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,57,242,
2020-12-24,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,366,2398,
2020-12-24,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,0,3,
2020-12-24,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,4,22,
2020-12-24,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,2591,11483,
2020-12-24,Groupe prioritaire,TOT,Total,,,,,3018,14148,
2020-12-25,Région,RSS00,Inconnue,,,,,0,657,0.219635025
2020-12-25,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,433,0.21614529
2020-12-25,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,0,700,0.254502098
2020-12-25,Région,RSS03,03 - Capitale-Nationale,,,,,0,2879,0.396021149
2020-12-25,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,0,789,0.150867245
2020-12-25,Région,RSS05,05 - Estrie,,,,,0,361,0.073635299
2020-12-25,Région,RSS06,06 - Montréal,,,,,0,2838,0.153635643
2020-12-25,Région,RSS07,07 - Outaouais,,,,,0,752,0.195832287
2020-12-25,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,0,5,0.0027435
2020-12-25,Région,RSS09,09 - Côte-Nord,,,,,0,291,0.324417447
2020-12-25,Région,RSS10,10 - Nord-du-Québec,,,,,0,0,0
2020-12-25,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,257,0.282196281
2020-12-25,Région,RSS12,12 - Chaudière-Appalaches,,,,,0,445,0.104145654
2020-12-25,Région,RSS13,13 - Laval,,,,,0,370,0.087095061
2020-12-25,Région,RSS14,14 - Lanaudière,,,,,0,633,0.120893652
2020-12-25,Région,RSS15,15 - Laurentides,,,,,0,380,0.0612504
2020-12-25,Région,RSS16,16 - Montérégie,,,,,0,2342,0.167145722
2020-12-25,Région,RSS17,17 - Nunavik,,,,,0,0,0
2020-12-25,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0
2020-12-25,Région,RSS98,Hors Québec,,,,,0,16,200
2020-12-25,Région,RSS99,Ensemble du Québec,,,,,0,14148,0.165721539
2020-12-25,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,1,0
2020-12-25,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,0,10568,0.221801848
2020-12-25,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,0,1279,0.119338361
2020-12-25,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,0,643,0.083369337
2020-12-25,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,0,1657,0.382514586
2020-12-25,Groupe d'âge 1,TOT,Total,,,,,0,14148,0.165721539
2020-12-25,Sexe,FEM,Féminin,,,,,0,10333,
2020-12-25,Sexe,INC,Inconnu,,,,,0,14,
2020-12-25,Sexe,MASC,Masculin,,,,,0,3801,
2020-12-25,Sexe,TOT,Total,,,,,0,14148,
2020-12-25,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,0,242,
2020-12-25,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,0,2398,
2020-12-25,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,0,3,
2020-12-25,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,0,22,
2020-12-25,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,0,11483,
2020-12-25,Groupe prioritaire,TOT,Total,,,,,0,14148,
2020-12-26,Région,RSS00,Inconnue,,,,,90,747,0.250764399
2020-12-26,Région,RSS01,01 - Bas-Saint-Laurent,,,,,227,660,0.331592304
2020-12-26,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,317,1017,0.37008543
2020-12-26,Région,RSS03,03 - Capitale-Nationale,,,,,16,2895,0.398246768
2020-12-26,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,14,803,0.153578594
2020-12-26,Région,RSS05,05 - Estrie,,,,,210,571,0.116470238
2020-12-26,Région,RSS06,06 - Montréal,,,,,225,3063,0.165911219
2020-12-26,Région,RSS07,07 - Outaouais,,,,,126,878,0.229131704
2020-12-26,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,130,135,0.087106222
2020-12-26,Région,RSS09,09 - Côte-Nord,,,,,62,353,0.39377566
2020-12-26,Région,RSS10,10 - Nord-du-Québec,,,,,1,1,0.00754432
2020-12-26,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,1,258,0.28329861
2020-12-26,Région,RSS12,12 - Chaudière-Appalaches,,,,,190,635,0.148712488
2020-12-26,Région,RSS13,13 - Laval,,,,,116,486,0.114474538
2020-12-26,Région,RSS14,14 - Lanaudière,,,,,201,834,0.159525805
2020-12-26,Région,RSS15,15 - Laurentides,,,,,124,504,0.081237387
2020-12-26,Région,RSS16,16 - Montérégie,,,,,1071,3413,0.243647034
2020-12-26,Région,RSS17,17 - Nunavik,,,,,0,0,0
2020-12-26,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0
2020-12-26,Région,RSS98,Hors Québec,,,,,1,17,212.5
2020-12-26,Région,RSS99,Ensemble du Québec,,,,,3122,17270,0.20254592
2020-12-26,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,1,2,0.000069013
2020-12-26,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,2724,13292,0.27916476
2020-12-26,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,257,1536,0.143402843
2020-12-26,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,56,699,0.0907682
2020-12-26,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,84,1741,0.40209972
2020-12-26,Groupe d'âge 1,TOT,Total,,,,,3122,17270,0.20254592
2020-12-26,Sexe,FEM,Féminin,,,,,2454,12787,
2020-12-26,Sexe,INC,Inconnu,,,,,0,14,
2020-12-26,Sexe,MASC,Masculin,,,,,668,4469,
2020-12-26,Sexe,TOT,Total,,,,,3122,17270,
2020-12-26,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,16,258,
2020-12-26,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,132,2530,
2020-12-26,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,1,4,
2020-12-26,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,2,24,
2020-12-26,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,2971,14454,
2020-12-26,Groupe prioritaire,TOT,Total,,,,,3122,17270,
2020-12-27,Région,RSS00,Inconnue,,,,,62,809,0.272209079
2020-12-27,Région,RSS01,01 - Bas-Saint-Laurent,,,,,199,859,0.432799158
2020-12-27,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,0,1017,0.37008543
2020-12-27,Région,RSS03,03 - Capitale-Nationale,,,,,15,2910,0.400333287
2020-12-27,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,21,824,0.157645619
2020-12-27,Région,RSS05,05 - Estrie,,,,,213,784,0.159917104
2020-12-27,Région,RSS06,06 - Montréal,,,,,192,3255,0.176386376
2020-12-27,Région,RSS07,07 - Outaouais,,,,,3,881,0.229924548
2020-12-27,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,0,135,0.087106222
2020-12-27,Région,RSS09,09 - Côte-Nord,,,,,0,353,0.39377566
2020-12-27,Région,RSS10,10 - Nord-du-Québec,,,,,0,1,0.00754432
2020-12-27,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,2,260,0.285503268
2020-12-27,Région,RSS12,12 - Chaudière-Appalaches,,,,,165,800,0.187415264
2020-12-27,Région,RSS13,13 - Laval,,,,,64,550,0.129580457
2020-12-27,Région,RSS14,14 - Lanaudière,,,,,205,1039,0.198926757
2020-12-27,Région,RSS15,15 - Laurentides,,,,,111,615,0.099128955
2020-12-27,Région,RSS16,16 - Montérégie,,,,,1024,4437,0.316791145
2020-12-27,Région,RSS17,17 - Nunavik,,,,,0,0,0
2020-12-27,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0
2020-12-27,Région,RSS98,Hors Québec,,,,,0,17,212.5
2020-12-27,Région,RSS99,Ensemble du Québec,,,,,2276,19546,0.229460593
2020-12-27,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,2,0.000069013
2020-12-27,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,2033,15325,0.32192736
2020-12-27,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,223,1759,0.164694095
2020-12-27,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,17,716,0.093014284
2020-12-27,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,3,1744,0.402825095
2020-12-27,Groupe d'âge 1,TOT,Total,,,,,2276,19546,0.229460593
2020-12-27,Sexe,FEM,Féminin,,,,,1814,14601,
2020-12-27,Sexe,INC,Inconnu,,,,,0,14,
2020-12-27,Sexe,MASC,Masculin,,,,,462,4931,
2020-12-27,Sexe,TOT,Total,,,,,2276,19546,
2020-12-27,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,18,276,
2020-12-27,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,2,2532,
2020-12-27,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,0,4,
2020-12-27,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,0,24,
2020-12-27,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,2256,16710,
2020-12-27,Groupe prioritaire,TOT,Total,,,,,2276,19546,
2020-12-28,Région,RSS00,Inconnue,,,,,107,916,0.309218445
2020-12-28,Région,RSS01,01 - Bas-Saint-Laurent,,,,,215,1074,0.542143246
2020-12-28,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,0,1017,0.37008543
2020-12-28,Région,RSS03,03 - Capitale-Nationale,,,,,170,3080,0.423980492
2020-12-28,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,274,1098,0.210710606
2020-12-28,Région,RSS05,05 - Estrie,,,,,8,792,0.161548911
2020-12-28,Région,RSS06,06 - Montréal,,,,,583,3838,0.208193755
2020-12-28,Région,RSS07,07 - Outaouais,,,,,74,955,0.249481348
2020-12-28,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,118,253,0.168039561
2020-12-28,Région,RSS09,09 - Côte-Nord,,,,,0,353,0.39377566
2020-12-28,Région,RSS10,10 - Nord-du-Québec,,,,,0,1,0.00754432
2020-12-28,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,108,368,0.404554824
2020-12-28,Région,RSS12,12 - Chaudière-Appalaches,,,,,102,902,0.211340617
2020-12-28,Région,RSS13,13 - Laval,,,,,164,714,0.168289373
2020-12-28,Région,RSS14,14 - Lanaudière,,,,,285,1324,0.253703689
2020-12-28,Région,RSS15,15 - Laurentides,,,,,171,786,0.12669164
2020-12-28,Région,RSS16,16 - Montérégie,,,,,123,4560,0.32557701
2020-12-28,Région,RSS17,17 - Nunavik,,,,,0,0,0
2020-12-28,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0
2020-12-28,Région,RSS98,Hors Québec,,,,,1,18,225
2020-12-28,Région,RSS99,Ensemble du Québec,,,,,2503,22049,0.259047812
2020-12-28,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,2,0.000069013
2020-12-28,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,2256,17581,0.369267126
2020-12-28,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,211,1970,0.185448592
2020-12-28,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,18,734,0.09539249
2020-12-28,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,18,1762,0.407177347
2020-12-28,Groupe d'âge 1,TOT,Total,,,,,2503,22049,0.259047812
2020-12-28,Sexe,FEM,Féminin,,,,,1855,16456,
2020-12-28,Sexe,INC,Inconnu,,,,,2,16,
2020-12-28,Sexe,MASC,Masculin,,,,,646,5577,
2020-12-28,Sexe,TOT,Total,,,,,2503,22049,
2020-12-28,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,12,288,
2020-12-28,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,21,2553,
2020-12-28,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,4,8,
2020-12-28,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,4,28,
2020-12-28,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,2462,19172,
2020-12-28,Groupe prioritaire,TOT,Total,,,,,2503,22049,
2020-12-29,Région,RSS00,Inconnue,,,,,108,1024,0.346573694
2020-12-29,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,1074,0.542143246
2020-12-29,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,2,1019,0.370814662
2020-12-29,Région,RSS03,03 - Capitale-Nationale,,,,,282,3362,0.463207034
2020-12-29,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,171,1269,0.243827806
2020-12-29,Région,RSS05,05 - Estrie,,,,,171,963,0.19642879
2020-12-29,Région,RSS06,06 - Montréal,,,,,531,4369,0.237164113
2020-12-29,Région,RSS07,07 - Outaouais,,,,,16,971,0.253709846
2020-12-29,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,120,373,0.250344653
2020-12-29,Région,RSS09,09 - Côte-Nord,,,,,98,451,0.503406383
2020-12-29,Région,RSS10,10 - Nord-du-Québec,,,,,0,1,0.00754432
2020-12-29,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,368,0.404554824
2020-12-29,Région,RSS12,12 - Chaudière-Appalaches,,,,,23,925,0.21673555
2020-12-29,Région,RSS13,13 - Laval,,,,,154,868,0.204637989
2020-12-29,Région,RSS14,14 - Lanaudière,,,,,341,1665,0.319243809
2020-12-29,Région,RSS15,15 - Laurentides,,,,,209,995,0.160379366
2020-12-29,Région,RSS16,16 - Montérégie,,,,,113,4673,0.333648577
2020-12-29,Région,RSS17,17 - Nunavik,,,,,0,0,0
2020-12-29,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0
2020-12-29,Région,RSS98,Hors Québec,,,,,0,18,225
2020-12-29,Région,RSS99,Ensemble du Québec,,,,,2339,24388,0.286707486
2020-12-29,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,1,3,0.000069013
2020-12-29,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,2072,19653,0.41294092
2020-12-29,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,234,2204,0.207276598
2020-12-29,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,20,754,0.098167064
2020-12-29,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,12,1774,0.41032064
2020-12-29,Groupe d'âge 1,TOT,Total,,,,,2339,24388,0.286707486
2020-12-29,Sexe,FEM,Féminin,,,,,1716,18172,
2020-12-29,Sexe,INC,Inconnu,,,,,3,19,
2020-12-29,Sexe,MASC,Masculin,,,,,620,6197,
2020-12-29,Sexe,TOT,Total,,,,,2339,24388,
2020-12-29,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,28,316,
2020-12-29,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,2,2555,
2020-12-29,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,0,8,
2020-12-29,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,1,29,
2020-12-29,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,2308,21480,
2020-12-29,Groupe prioritaire,TOT,Total,,,,,2339,24388,
2020-12-30,Région,RSS00,Inconnue,,,,,145,1169,0.397072455
2020-12-30,Région,RSS01,01 - Bas-Saint-Laurent,,,,,1,1075,0.542651823
2020-12-30,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,3,1022,0.371908511
2020-12-30,Région,RSS03,03 - Capitale-Nationale,,,,,320,3682,0.507719422
2020-12-30,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,192,1461,0.281012031
2020-12-30,Région,RSS05,05 - Estrie,,,,,171,1134,0.231308669
2020-12-30,Région,RSS06,06 - Montréal,,,,,562,4931,0.267825772
2020-12-30,Région,RSS07,07 - Outaouais,,,,,3,974,0.254502689
2020-12-30,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,118,491,0.331277992
2020-12-30,Région,RSS09,09 - Côte-Nord,,,,,1,452,0.504525064
2020-12-30,Région,RSS10,10 - Nord-du-Québec,,,,,0,1,0.00754432
2020-12-30,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,179,547,0.601871755
2020-12-30,Région,RSS12,12 - Chaudière-Appalaches,,,,,226,1151,0.269746626
2020-12-30,Région,RSS13,13 - Laval,,,,,176,1044,0.246179265
2020-12-30,Région,RSS14,14 - Lanaudière,,,,,165,1830,0.35095677
2020-12-30,Région,RSS15,15 - Laurentides,,,,,236,1231,0.198419095
2020-12-30,Région,RSS16,16 - Montérégie,,,,,552,5225,0.373077824
2020-12-30,Région,RSS17,17 - Nunavik,,,,,0,0,0
2020-12-30,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0
2020-12-30,Région,RSS98,Hors Québec,,,,,0,18,225
2020-12-30,Région,RSS99,Ensemble du Québec,,,,,3050,27438,0.322786865
2020-12-30,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,3,0.000069013
2020-12-30,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,2667,22320,0.468968826
2020-12-30,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,318,2522,0.237782131
2020-12-30,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,37,791,0.103055598
2020-12-30,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,28,1802,0.417332602
2020-12-30,Groupe d'âge 1,TOT,Total,,,,,3050,27438,0.322786865
2020-12-30,Sexe,FEM,Féminin,,,,,2275,20447,
2020-12-30,Sexe,INC,Inconnu,,,,,0,19,
2020-12-30,Sexe,MASC,Masculin,,,,,775,6972,
2020-12-30,Sexe,TOT,Total,,,,,3050,27438,
2020-12-30,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,50,366,
2020-12-30,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,25,2580,
2020-12-30,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,1,9,
2020-12-30,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,4,33,
2020-12-30,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,2970,24450,
2020-12-30,Groupe prioritaire,TOT,Total,,,,,3050,27438,
2020-12-31,Région,RSS00,Inconnue,,,,,8,1177,0.399839511
2020-12-31,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,1075,0.542651823
2020-12-31,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,0,1022,0.371908511
2020-12-31,Région,RSS03,03 - Capitale-Nationale,,,,,15,3697,0.50980594
2020-12-31,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,2,1463,0.281399366
2020-12-31,Région,RSS05,05 - Estrie,,,,,0,1134,0.231308669
2020-12-31,Région,RSS06,06 - Montréal,,,,,37,4968,0.269844422
2020-12-31,Région,RSS07,07 - Outaouais,,,,,0,974,0.254502689
2020-12-31,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,0,491,0.331277992
2020-12-31,Région,RSS09,09 - Côte-Nord,,,,,0,452,0.504525064
2020-12-31,Région,RSS10,10 - Nord-du-Québec,,,,,0,1,0.00754432
2020-12-31,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,547,0.601871755
2020-12-31,Région,RSS12,12 - Chaudière-Appalaches,,,,,116,1267,0.296955851
2020-12-31,Région,RSS13,13 - Laval,,,,,19,1063,0.250663834
2020-12-31,Région,RSS14,14 - Lanaudière,,,,,9,1839,0.352686568
2020-12-31,Région,RSS15,15 - Laurentides,,,,,130,1361,0.219373183
2020-12-31,Région,RSS16,16 - Montérégie,,,,,4,5229,0.373363543
2020-12-31,Région,RSS17,17 - Nunavik,,,,,0,0,0
2020-12-31,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0
2020-12-31,Région,RSS98,Hors Québec,,,,,0,18,225
2020-12-31,Région,RSS99,Ensemble du Québec,,,,,340,27778,0.326807511
2020-12-31,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,3,0.000069013
2020-12-31,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,291,22611,0.475114095
2020-12-31,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,43,2565,0.24162887
2020-12-31,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,6,797,0.103980456
2020-12-31,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,0,1802,0.417332602
2020-12-31,Groupe d'âge 1,TOT,Total,,,,,340,27778,0.326807511
2020-12-31,Sexe,FEM,Féminin,,,,,267,20714,
2020-12-31,Sexe,INC,Inconnu,,,,,0,19,
2020-12-31,Sexe,MASC,Masculin,,,,,73,7045,
2020-12-31,Sexe,TOT,Total,,,,,340,27778,
2020-12-31,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,18,384,
2020-12-31,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,0,2580,
2020-12-31,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,1,10,
2020-12-31,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,0,33,
2020-12-31,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,321,24771,
2020-12-31,Groupe prioritaire,TOT,Total,,,,,340,27778,
2021-01-01,Région,RSS00,Inconnue,,,,,1,1178,0.400185393
2021-01-01,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,1075,0.542651823
2021-01-01,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,0,1022,0.371908511
2021-01-01,Région,RSS03,03 - Capitale-Nationale,,,,,0,3697,0.50980594
2021-01-01,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,0,1463,0.281399366
2021-01-01,Région,RSS05,05 - Estrie,,,,,0,1134,0.231308669
2021-01-01,Région,RSS06,06 - Montréal,,,,,3,4971,0.270008096
2021-01-01,Région,RSS07,07 - Outaouais,,,,,0,974,0.254502689
2021-01-01,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,0,491,0.331277992
2021-01-01,Région,RSS09,09 - Côte-Nord,,,,,0,452,0.504525064
