Date,Statut_Vaccinal,Nb_Nvelles_Hosp,GrAge_Admission
2021-07-28,Inconnu,0,70-79 ans
2021-07-28,Non-vacciné,0,70-79 ans
2021-07-28,Vacciné 1 dose,0,70-79 ans
2021-07-28,Vacciné 2 doses,0,70-79 ans
2021-07-28,Vacciné 3 doses,0,70-79 ans
2021-07-28,Inconnu,0,80-89 ans
2021-07-28,Non-vacciné,0,80-89 ans
2021-07-28,Vacciné 1 dose,0,80-89 ans
2021-07-28,Vacciné 2 doses,0,80-89 ans
2021-07-28,Vacciné 3 doses,0,80-89 ans
2021-07-28,Inconnu,0,90 ans et plus
2021-07-28,Non-vacciné,0,90 ans et plus
2021-07-28,Vacciné 1 dose,0,90 ans et plus
2021-07-28,Vacciné 2 doses,0,90 ans et plus
2021-07-28,Vacciné 3 doses,0,90 ans et plus
2021-07-29,0 à 4 ans,0,0-9 ans
2021-07-29,Inconnu,0,0-9 ans
2021-07-29,Non-vacciné,0,0-9 ans
2021-07-29,Vacciné 1 dose,0,0-9 ans
2021-07-29,Vacciné 2 doses,0,0-9 ans
2021-07-29,Vacciné 3 doses,0,0-9 ans
2021-07-29,Inconnu,0,10-19 ans
2021-07-29,Non-vacciné,1,10-19 ans
2021-07-29,Vacciné 1 dose,0,10-19 ans
2021-07-29,Vacciné 2 doses,0,10-19 ans
2021-07-29,Vacciné 3 doses,0,10-19 ans
2021-07-29,Inconnu,0,20-29 ans
2021-07-29,Non-vacciné,1,20-29 ans
2021-07-29,Vacciné 1 dose,0,20-29 ans
2021-07-29,Vacciné 2 doses,0,20-29 ans
2021-07-29,Vacciné 3 doses,0,20-29 ans
2021-07-29,Inconnu,0,30-39 ans
2021-07-29,Non-vacciné,1,30-39 ans
2021-07-29,Vacciné 1 dose,0,30-39 ans
2021-07-29,Vacciné 2 doses,0,30-39 ans
2021-07-29,Vacciné 3 doses,0,30-39 ans
2021-07-29,Inconnu,0,40-49 ans
2021-07-29,Non-vacciné,1,40-49 ans
2021-07-29,Vacciné 1 dose,0,40-49 ans
2021-07-29,Vacciné 2 doses,0,40-49 ans
2021-07-29,Vacciné 3 doses,0,40-49 ans
2021-07-29,Inconnu,0,50-59 ans
2021-07-29,Non-vacciné,0,50-59 ans
2021-07-29,Vacciné 1 dose,0,50-59 ans
2021-07-29,Vacciné 2 doses,0,50-59 ans
2021-07-29,Vacciné 3 doses,0,50-59 ans
2021-07-29,Inconnu,0,60-69 ans
2021-07-29,Non-vacciné,0,60-69 ans
2021-07-29,Vacciné 1 dose,0,60-69 ans
2021-07-29,Vacciné 2 doses,0,60-69 ans
2021-07-29,Vacciné 3 doses,0,60-69 ans
2021-07-29,Inconnu,0,70-79 ans
2021-07-29,Non-vacciné,0,70-79 ans
2021-07-29,Vacciné 1 dose,0,70-79 ans
2021-07-29,Vacciné 2 doses,0,70-79 ans
2021-07-29,Vacciné 3 doses,0,70-79 ans
2021-07-29,Inconnu,0,80-89 ans
2021-07-29,Non-vacciné,1,80-89 ans
2021-07-29,Vacciné 1 dose,0,80-89 ans
2021-07-29,Vacciné 2 doses,0,80-89 ans
2021-07-29,Vacciné 3 doses,0,80-89 ans
2021-07-29,Inconnu,0,90 ans et plus
2021-07-29,Non-vacciné,1,90 ans et plus
2021-07-29,Vacciné 1 dose,0,90 ans et plus
2021-07-29,Vacciné 2 doses,0,90 ans et plus
2021-07-29,Vacciné 3 doses,0,90 ans et plus
2021-07-30,0 à 4 ans,0,0-9 ans
2021-07-30,Inconnu,0,0-9 ans
2021-07-30,Non-vacciné,0,0-9 ans
2021-07-30,Vacciné 1 dose,0,0-9 ans
2021-07-30,Vacciné 2 doses,0,0-9 ans
2021-07-30,Vacciné 3 doses,0,0-9 ans
2021-07-30,Inconnu,0,10-19 ans
2021-07-30,Non-vacciné,0,10-19 ans
2021-07-30,Vacciné 1 dose,0,10-19 ans
2021-07-30,Vacciné 2 doses,0,10-19 ans
2021-07-30,Vacciné 3 doses,0,10-19 ans
2021-07-30,Inconnu,0,20-29 ans
2021-07-30,Non-vacciné,1,20-29 ans
2021-07-30,Vacciné 1 dose,0,20-29 ans
2021-07-30,Vacciné 2 doses,0,20-29 ans
2021-07-30,Vacciné 3 doses,0,20-29 ans
2021-07-30,Inconnu,0,30-39 ans
2021-07-30,Non-vacciné,0,30-39 ans
2021-07-30,Vacciné 1 dose,0,30-39 ans
2021-07-30,Vacciné 2 doses,0,30-39 ans
2021-07-30,Vacciné 3 doses,0,30-39 ans
2021-07-30,Inconnu,0,40-49 ans
2021-07-30,Non-vacciné,0,40-49 ans
2021-07-30,Vacciné 1 dose,0,40-49 ans
2021-07-30,Vacciné 2 doses,0,40-49 ans
2021-07-30,Vacciné 3 doses,0,40-49 ans
2021-07-30,Inconnu,0,50-59 ans
2021-07-30,Non-vacciné,0,50-59 ans
2021-07-30,Vacciné 1 dose,0,50-59 ans
2021-07-30,Vacciné 2 doses,0,50-59 ans
2021-07-30,Vacciné 3 doses,0,50-59 ans
2021-07-30,Inconnu,0,60-69 ans
2021-07-30,Non-vacciné,0,60-69 ans
2021-07-30,Vacciné 1 dose,0,60-69 ans
2021-07-30,Vacciné 2 doses,0,60-69 ans
2021-07-30,Vacciné 3 doses,0,60-69 ans
2021-07-30,Inconnu,0,70-79 ans
2021-07-30,Non-vacciné,0,70-79 ans
2021-07-30,Vacciné 1 dose,0,70-79 ans
2021-07-30,Vacciné 2 doses,0,70-79 ans
2021-07-30,Vacciné 3 doses,0,70-79 ans
2021-07-30,Inconnu,0,80-89 ans
2021-07-30,Non-vacciné,1,80-89 ans
2021-07-30,Vacciné 1 dose,0,80-89 ans
2021-07-30,Vacciné 2 doses,3,80-89 ans
2021-07-30,Vacciné 3 doses,0,80-89 ans
2021-07-30,Inconnu,0,90 ans et plus
2021-07-30,Non-vacciné,0,90 ans et plus
2021-07-30,Vacciné 1 dose,0,90 ans et plus
2021-07-30,Vacciné 2 doses,0,90 ans et plus
2021-07-30,Vacciné 3 doses,0,90 ans et plus
2021-07-31,0 à 4 ans,0,0-9 ans
2021-07-31,Inconnu,0,0-9 ans
2021-07-31,Non-vacciné,0,0-9 ans
2021-07-31,Vacciné 1 dose,0,0-9 ans
2021-07-31,Vacciné 2 doses,0,0-9 ans
2021-07-31,Vacciné 3 doses,0,0-9 ans
2021-07-31,Inconnu,0,10-19 ans
2021-07-31,Non-vacciné,0,10-19 ans
2021-07-31,Vacciné 1 dose,0,10-19 ans
2021-07-31,Vacciné 2 doses,0,10-19 ans
2021-07-31,Vacciné 3 doses,0,10-19 ans
2021-07-31,Inconnu,0,20-29 ans
2021-07-31,Non-vacciné,0,20-29 ans
2021-07-31,Vacciné 1 dose,0,20-29 ans
2021-07-31,Vacciné 2 doses,0,20-29 ans
2021-07-31,Vacciné 3 doses,0,20-29 ans
2021-07-31,Inconnu,0,30-39 ans
2021-07-31,Non-vacciné,0,30-39 ans
2021-07-31,Vacciné 1 dose,0,30-39 ans
2021-07-31,Vacciné 2 doses,0,30-39 ans
2021-07-31,Vacciné 3 doses,0,30-39 ans
2021-07-31,Inconnu,0,40-49 ans
2021-07-31,Non-vacciné,0,40-49 ans
2021-07-31,Vacciné 1 dose,0,40-49 ans
2021-07-31,Vacciné 2 doses,0,40-49 ans
2021-07-31,Vacciné 3 doses,0,40-49 ans
2021-07-31,Inconnu,0,50-59 ans
2021-07-31,Non-vacciné,0,50-59 ans
2021-07-31,Vacciné 1 dose,0,50-59 ans
2021-07-31,Vacciné 2 doses,1,50-59 ans
2021-07-31,Vacciné 3 doses,0,50-59 ans
2021-07-31,Inconnu,0,60-69 ans
2021-07-31,Non-vacciné,0,60-69 ans
2021-07-31,Vacciné 1 dose,0,60-69 ans
2021-07-31,Vacciné 2 doses,1,60-69 ans
2021-07-31,Vacciné 3 doses,0,60-69 ans
2021-07-31,Inconnu,0,70-79 ans
2021-07-31,Non-vacciné,0,70-79 ans
2021-07-31,Vacciné 1 dose,0,70-79 ans
2021-07-31,Vacciné 2 doses,0,70-79 ans
2021-07-31,Vacciné 3 doses,0,70-79 ans
2021-07-31,Inconnu,0,80-89 ans
2021-07-31,Non-vacciné,0,80-89 ans
2021-07-31,Vacciné 1 dose,0,80-89 ans
2021-07-31,Vacciné 2 doses,0,80-89 ans
2021-07-31,Vacciné 3 doses,0,80-89 ans
2021-07-31,Inconnu,0,90 ans et plus
2021-07-31,Non-vacciné,0,90 ans et plus
2021-07-31,Vacciné 1 dose,0,90 ans et plus
2021-07-31,Vacciné 2 doses,0,90 ans et plus
2021-07-31,Vacciné 3 doses,0,90 ans et plus
2021-08-01,0 à 4 ans,0,0-9 ans
2021-08-01,Inconnu,0,0-9 ans
2021-08-01,Non-vacciné,0,0-9 ans
2021-08-01,Vacciné 1 dose,0,0-9 ans
2021-08-01,Vacciné 2 doses,0,0-9 ans
2021-08-01,Vacciné 3 doses,0,0-9 ans
2021-08-01,Inconnu,0,10-19 ans
2021-08-01,Non-vacciné,0,10-19 ans
2021-08-01,Vacciné 1 dose,0,10-19 ans
2021-08-01,Vacciné 2 doses,0,10-19 ans
2021-08-01,Vacciné 3 doses,0,10-19 ans
2021-08-01,Inconnu,0,20-29 ans
2021-08-01,Non-vacciné,0,20-29 ans
2021-08-01,Vacciné 1 dose,1,20-29 ans
2021-08-01,Vacciné 2 doses,0,20-29 ans
2021-08-01,Vacciné 3 doses,0,20-29 ans
2021-08-01,Inconnu,0,30-39 ans
2021-08-01,Non-vacciné,0,30-39 ans
2021-08-01,Vacciné 1 dose,0,30-39 ans
2021-08-01,Vacciné 2 doses,0,30-39 ans
2021-08-01,Vacciné 3 doses,0,30-39 ans
2021-08-01,Inconnu,0,40-49 ans
2021-08-01,Non-vacciné,0,40-49 ans
2021-08-01,Vacciné 1 dose,0,40-49 ans
2021-08-01,Vacciné 2 doses,0,40-49 ans
2021-08-01,Vacciné 3 doses,0,40-49 ans
2021-08-01,Inconnu,0,50-59 ans
2021-08-01,Non-vacciné,0,50-59 ans
2021-08-01,Vacciné 1 dose,0,50-59 ans
2021-08-01,Vacciné 2 doses,0,50-59 ans
2021-08-01,Vacciné 3 doses,0,50-59 ans
2021-08-01,Inconnu,0,60-69 ans
2021-08-01,Non-vacciné,1,60-69 ans
2021-08-01,Vacciné 1 dose,0,60-69 ans
2021-08-01,Vacciné 2 doses,0,60-69 ans
2021-08-01,Vacciné 3 doses,0,60-69 ans
2021-08-01,Inconnu,0,70-79 ans
2021-08-01,Non-vacciné,0,70-79 ans
2021-08-01,Vacciné 1 dose,0,70-79 ans
2021-08-01,Vacciné 2 doses,0,70-79 ans
2021-08-01,Vacciné 3 doses,0,70-79 ans
2021-08-01,Inconnu,0,80-89 ans
2021-08-01,Non-vacciné,0,80-89 ans
2021-08-01,Vacciné 1 dose,0,80-89 ans
2021-08-01,Vacciné 2 doses,0,80-89 ans
2021-08-01,Vacciné 3 doses,0,80-89 ans
2021-08-01,Inconnu,0,90 ans et plus
2021-08-01,Non-vacciné,0,90 ans et plus
2021-08-01,Vacciné 1 dose,0,90 ans et plus
2021-08-01,Vacciné 2 doses,1,90 ans et plus
2021-08-01,Vacciné 3 doses,0,90 ans et plus
2021-08-02,0 à 4 ans,0,0-9 ans
2021-08-02,Inconnu,0,0-9 ans
2021-08-02,Non-vacciné,0,0-9 ans
2021-08-02,Vacciné 1 dose,0,0-9 ans
2021-08-02,Vacciné 2 doses,0,0-9 ans
2021-08-02,Vacciné 3 doses,0,0-9 ans
2021-08-02,Inconnu,0,10-19 ans
2021-08-02,Non-vacciné,0,10-19 ans
2021-08-02,Vacciné 1 dose,0,10-19 ans
2021-08-02,Vacciné 2 doses,0,10-19 ans
2021-08-02,Vacciné 3 doses,0,10-19 ans
2021-08-02,Inconnu,0,20-29 ans
2021-08-02,Non-vacciné,0,20-29 ans
2021-08-02,Vacciné 1 dose,0,20-29 ans
2021-08-02,Vacciné 2 doses,0,20-29 ans
2021-08-02,Vacciné 3 doses,0,20-29 ans
2021-08-02,Inconnu,0,30-39 ans
2021-08-02,Non-vacciné,0,30-39 ans
2021-08-02,Vacciné 1 dose,0,30-39 ans
2021-08-02,Vacciné 2 doses,0,30-39 ans
2021-08-02,Vacciné 3 doses,0,30-39 ans
2021-08-02,Inconnu,0,40-49 ans
2021-08-02,Non-vacciné,0,40-49 ans
2021-08-02,Vacciné 1 dose,0,40-49 ans
2021-08-02,Vacciné 2 doses,0,40-49 ans
2021-08-02,Vacciné 3 doses,0,40-49 ans
2021-08-02,Inconnu,0,50-59 ans
2021-08-02,Non-vacciné,0,50-59 ans
2021-08-02,Vacciné 1 dose,1,50-59 ans
2021-08-02,Vacciné 2 doses,0,50-59 ans
2021-08-02,Vacciné 3 doses,0,50-59 ans
2021-08-02,Inconnu,0,60-69 ans
2021-08-02,Non-vacciné,0,60-69 ans
2021-08-02,Vacciné 1 dose,0,60-69 ans
2021-08-02,Vacciné 2 doses,0,60-69 ans
2021-08-02,Vacciné 3 doses,0,60-69 ans
2021-08-02,Inconnu,0,70-79 ans
2021-08-02,Non-vacciné,0,70-79 ans
2021-08-02,Vacciné 1 dose,0,70-79 ans
2021-08-02,Vacciné 2 doses,0,70-79 ans
2021-08-02,Vacciné 3 doses,0,70-79 ans
2021-08-02,Inconnu,0,80-89 ans
2021-08-02,Non-vacciné,0,80-89 ans
2021-08-02,Vacciné 1 dose,0,80-89 ans
2021-08-02,Vacciné 2 doses,0,80-89 ans
2021-08-02,Vacciné 3 doses,0,80-89 ans
2021-08-02,Inconnu,0,90 ans et plus
2021-08-02,Non-vacciné,0,90 ans et plus
2021-08-02,Vacciné 1 dose,0,90 ans et plus
2021-08-02,Vacciné 2 doses,0,90 ans et plus
2021-08-02,Vacciné 3 doses,0,90 ans et plus
2021-08-03,0 à 4 ans,0,0-9 ans
2021-08-03,Inconnu,0,0-9 ans
2021-08-03,Non-vacciné,1,0-9 ans
2021-08-03,Vacciné 1 dose,0,0-9 ans
2021-08-03,Vacciné 2 doses,0,0-9 ans
2021-08-03,Vacciné 3 doses,0,0-9 ans
2021-08-03,Inconnu,0,10-19 ans
2021-08-03,Non-vacciné,0,10-19 ans
2021-08-03,Vacciné 1 dose,0,10-19 ans
2021-08-03,Vacciné 2 doses,0,10-19 ans
2021-08-03,Vacciné 3 doses,0,10-19 ans
2021-08-03,Inconnu,0,20-29 ans
2021-08-03,Non-vacciné,0,20-29 ans
2021-08-03,Vacciné 1 dose,0,20-29 ans
2021-08-03,Vacciné 2 doses,0,20-29 ans
2021-08-03,Vacciné 3 doses,0,20-29 ans
2021-08-03,Inconnu,0,30-39 ans
2021-08-03,Non-vacciné,1,30-39 ans
2021-08-03,Vacciné 1 dose,0,30-39 ans
2021-08-03,Vacciné 2 doses,0,30-39 ans
2021-08-03,Vacciné 3 doses,0,30-39 ans
2021-08-03,Inconnu,0,40-49 ans
2021-08-03,Non-vacciné,0,40-49 ans
2021-08-03,Vacciné 1 dose,0,40-49 ans
2021-08-03,Vacciné 2 doses,0,40-49 ans
2021-08-03,Vacciné 3 doses,0,40-49 ans
2021-08-03,Inconnu,0,50-59 ans
2021-08-03,Non-vacciné,2,50-59 ans
2021-08-03,Vacciné 1 dose,0,50-59 ans
2021-08-03,Vacciné 2 doses,0,50-59 ans
2021-08-03,Vacciné 3 doses,0,50-59 ans
2021-08-03,Inconnu,0,60-69 ans
2021-08-03,Non-vacciné,1,60-69 ans
2021-08-03,Vacciné 1 dose,0,60-69 ans
2021-08-03,Vacciné 2 doses,0,60-69 ans
2021-08-03,Vacciné 3 doses,0,60-69 ans
2021-08-03,Inconnu,0,70-79 ans
2021-08-03,Non-vacciné,0,70-79 ans
2021-08-03,Vacciné 1 dose,0,70-79 ans
2021-08-03,Vacciné 2 doses,1,70-79 ans
2021-08-03,Vacciné 3 doses,0,70-79 ans
2021-08-03,Inconnu,0,80-89 ans
2021-08-03,Non-vacciné,1,80-89 ans
2021-08-03,Vacciné 1 dose,0,80-89 ans
2021-08-03,Vacciné 2 doses,1,80-89 ans
2021-08-03,Vacciné 3 doses,0,80-89 ans
2021-08-03,Inconnu,0,90 ans et plus
2021-08-03,Non-vacciné,0,90 ans et plus
2021-08-03,Vacciné 1 dose,0,90 ans et plus
2021-08-03,Vacciné 2 doses,0,90 ans et plus
2021-08-03,Vacciné 3 doses,0,90 ans et plus
2021-08-04,0 à 4 ans,0,0-9 ans
2021-08-04,Inconnu,0,0-9 ans
2021-08-04,Non-vacciné,0,0-9 ans
2021-08-04,Vacciné 1 dose,0,0-9 ans
2021-08-04,Vacciné 2 doses,0,0-9 ans
2021-08-04,Vacciné 3 doses,0,0-9 ans
2021-08-04,Inconnu,0,10-19 ans
2021-08-04,Non-vacciné,0,10-19 ans
2021-08-04,Vacciné 1 dose,0,10-19 ans
2021-08-04,Vacciné 2 doses,0,10-19 ans
2021-08-04,Vacciné 3 doses,0,10-19 ans
2021-08-04,Inconnu,0,20-29 ans
2021-08-04,Non-vacciné,0,20-29 ans
2021-08-04,Vacciné 1 dose,0,20-29 ans
2021-08-04,Vacciné 2 doses,0,20-29 ans
2021-08-04,Vacciné 3 doses,0,20-29 ans
2021-08-04,Inconnu,0,30-39 ans
2021-08-04,Non-vacciné,1,30-39 ans
2021-08-04,Vacciné 1 dose,0,30-39 ans
2021-08-04,Vacciné 2 doses,0,30-39 ans
2021-08-04,Vacciné 3 doses,0,30-39 ans
2021-08-04,Inconnu,0,40-49 ans
2021-08-04,Non-vacciné,0,40-49 ans
2021-08-04,Vacciné 1 dose,0,40-49 ans
2021-08-04,Vacciné 2 doses,0,40-49 ans
2021-08-04,Vacciné 3 doses,0,40-49 ans
2021-08-04,Inconnu,0,50-59 ans
2021-08-04,Non-vacciné,1,50-59 ans
2021-08-04,Vacciné 1 dose,0,50-59 ans
2021-08-04,Vacciné 2 doses,0,50-59 ans
2021-08-04,Vacciné 3 doses,0,50-59 ans
2021-08-04,Inconnu,0,60-69 ans
2021-08-04,Non-vacciné,0,60-69 ans
2021-08-04,Vacciné 1 dose,0,60-69 ans
2021-08-04,Vacciné 2 doses,0,60-69 ans
2021-08-04,Vacciné 3 doses,0,60-69 ans
2021-08-04,Inconnu,0,70-79 ans
2021-08-04,Non-vacciné,0,70-79 ans
2021-08-04,Vacciné 1 dose,0,70-79 ans
2021-08-04,Vacciné 2 doses,0,70-79 ans
2021-08-04,Vacciné 3 doses,0,70-79 ans
2021-08-04,Inconnu,0,80-89 ans
2021-08-04,Non-vacciné,0,80-89 ans
2021-08-04,Vacciné 1 dose,0,80-89 ans
2021-08-04,Vacciné 2 doses,0,80-89 ans
2021-08-04,Vacciné 3 doses,0,80-89 ans
2021-08-04,Inconnu,0,90 ans et plus
2021-08-04,Non-vacciné,0,90 ans et plus
2021-08-04,Vacciné 1 dose,0,90 ans et plus
2021-08-04,Vacciné 2 doses,1,90 ans et plus
2021-08-04,Vacciné 3 doses,0,90 ans et plus
2021-08-05,0 à 4 ans,0,0-9 ans
2021-08-05,Inconnu,0,0-9 ans
2021-08-05,Non-vacciné,0,0-9 ans
2021-08-05,Vacciné 1 dose,0,0-9 ans
2021-08-05,Vacciné 2 doses,0,0-9 ans
2021-08-05,Vacciné 3 doses,0,0-9 ans
2021-08-05,Inconnu,0,10-19 ans
2021-08-05,Non-vacciné,0,10-19 ans
2021-08-05,Vacciné 1 dose,0,10-19 ans
2021-08-05,Vacciné 2 doses,0,10-19 ans
2021-08-05,Vacciné 3 doses,0,10-19 ans
2021-08-05,Inconnu,0,20-29 ans
2021-08-05,Non-vacciné,0,20-29 ans
2021-08-05,Vacciné 1 dose,0,20-29 ans
2021-08-05,Vacciné 2 doses,0,20-29 ans
2021-08-05,Vacciné 3 doses,0,20-29 ans
2021-08-05,Inconnu,0,30-39 ans
2021-08-05,Non-vacciné,1,30-39 ans
2021-08-05,Vacciné 1 dose,0,30-39 ans
2021-08-05,Vacciné 2 doses,0,30-39 ans
2021-08-05,Vacciné 3 doses,0,30-39 ans
2021-08-05,Inconnu,0,40-49 ans
2021-08-05,Non-vacciné,1,40-49 ans
2021-08-05,Vacciné 1 dose,0,40-49 ans
2021-08-05,Vacciné 2 doses,0,40-49 ans
2021-08-05,Vacciné 3 doses,0,40-49 ans
2021-08-05,Inconnu,0,50-59 ans
2021-08-05,Non-vacciné,0,50-59 ans
2021-08-05,Vacciné 1 dose,0,50-59 ans
2021-08-05,Vacciné 2 doses,0,50-59 ans
2021-08-05,Vacciné 3 doses,0,50-59 ans
2021-08-05,Inconnu,0,60-69 ans
2021-08-05,Non-vacciné,0,60-69 ans
2021-08-05,Vacciné 1 dose,0,60-69 ans
2021-08-05,Vacciné 2 doses,2,60-69 ans
2021-08-05,Vacciné 3 doses,0,60-69 ans
2021-08-05,Inconnu,0,70-79 ans
2021-08-05,Non-vacciné,0,70-79 ans
2021-08-05,Vacciné 1 dose,0,70-79 ans
2021-08-05,Vacciné 2 doses,0,70-79 ans
2021-08-05,Vacciné 3 doses,0,70-79 ans
2021-08-05,Inconnu,0,80-89 ans
2021-08-05,Non-vacciné,0,80-89 ans
2021-08-05,Vacciné 1 dose,0,80-89 ans
2021-08-05,Vacciné 2 doses,0,80-89 ans
2021-08-05,Vacciné 3 doses,0,80-89 ans
2021-08-05,Inconnu,0,90 ans et plus
2021-08-05,Non-vacciné,0,90 ans et plus
2021-08-05,Vacciné 1 dose,0,90 ans et plus
2021-08-05,Vacciné 2 doses,0,90 ans et plus
2021-08-05,Vacciné 3 doses,0,90 ans et plus
2021-08-06,0 à 4 ans,0,0-9 ans
2021-08-06,Inconnu,1,0-9 ans
2021-08-06,Non-vacciné,0,0-9 ans
2021-08-06,Vacciné 1 dose,0,0-9 ans
2021-08-06,Vacciné 2 doses,0,0-9 ans
2021-08-06,Vacciné 3 doses,0,0-9 ans
2021-08-06,Inconnu,0,10-19 ans
2021-08-06,Non-vacciné,0,10-19 ans
2021-08-06,Vacciné 1 dose,0,10-19 ans
2021-08-06,Vacciné 2 doses,0,10-19 ans
2021-08-06,Vacciné 3 doses,0,10-19 ans
2021-08-06,Inconnu,0,20-29 ans
2021-08-06,Non-vacciné,0,20-29 ans
2021-08-06,Vacciné 1 dose,0,20-29 ans
2021-08-06,Vacciné 2 doses,0,20-29 ans
2021-08-06,Vacciné 3 doses,0,20-29 ans
2021-08-06,Inconnu,0,30-39 ans
2021-08-06,Non-vacciné,0,30-39 ans
2021-08-06,Vacciné 1 dose,0,30-39 ans
2021-08-06,Vacciné 2 doses,0,30-39 ans
2021-08-06,Vacciné 3 doses,0,30-39 ans
2021-08-06,Inconnu,0,40-49 ans
2021-08-06,Non-vacciné,0,40-49 ans
2021-08-06,Vacciné 1 dose,0,40-49 ans
2021-08-06,Vacciné 2 doses,0,40-49 ans
2021-08-06,Vacciné 3 doses,0,40-49 ans
2021-08-06,Inconnu,0,50-59 ans
2021-08-06,Non-vacciné,0,50-59 ans
2021-08-06,Vacciné 1 dose,1,50-59 ans
2021-08-06,Vacciné 2 doses,0,50-59 ans
2021-08-06,Vacciné 3 doses,0,50-59 ans
2021-08-06,Inconnu,0,60-69 ans
2021-08-06,Non-vacciné,0,60-69 ans
2021-08-06,Vacciné 1 dose,0,60-69 ans
2021-08-06,Vacciné 2 doses,0,60-69 ans
2021-08-06,Vacciné 3 doses,0,60-69 ans
2021-08-06,Inconnu,0,70-79 ans
2021-08-06,Non-vacciné,1,70-79 ans
2021-08-06,Vacciné 1 dose,0,70-79 ans
2021-08-06,Vacciné 2 doses,0,70-79 ans
2021-08-06,Vacciné 3 doses,0,70-79 ans
2021-08-06,Inconnu,0,80-89 ans
2021-08-06,Non-vacciné,0,80-89 ans
2021-08-06,Vacciné 1 dose,0,80-89 ans
2021-08-06,Vacciné 2 doses,0,80-89 ans
2021-08-06,Vacciné 3 doses,0,80-89 ans
2021-08-06,Inconnu,0,90 ans et plus
2021-08-06,Non-vacciné,0,90 ans et plus
2021-08-06,Vacciné 1 dose,0,90 ans et plus
2021-08-06,Vacciné 2 doses,0,90 ans et plus
2021-08-06,Vacciné 3 doses,0,90 ans et plus
2021-08-07,0 à 4 ans,0,0-9 ans
2021-08-07,Inconnu,0,0-9 ans
2021-08-07,Non-vacciné,0,0-9 ans
2021-08-07,Vacciné 1 dose,0,0-9 ans
2021-08-07,Vacciné 2 doses,0,0-9 ans
2021-08-07,Vacciné 3 doses,0,0-9 ans
2021-08-07,Inconnu,0,10-19 ans
2021-08-07,Non-vacciné,0,10-19 ans
2021-08-07,Vacciné 1 dose,0,10-19 ans
2021-08-07,Vacciné 2 doses,0,10-19 ans
2021-08-07,Vacciné 3 doses,0,10-19 ans
2021-08-07,Inconnu,0,20-29 ans
2021-08-07,Non-vacciné,0,20-29 ans
2021-08-07,Vacciné 1 dose,0,20-29 ans
2021-08-07,Vacciné 2 doses,0,20-29 ans
2021-08-07,Vacciné 3 doses,0,20-29 ans
2021-08-07,Inconnu,0,30-39 ans
2021-08-07,Non-vacciné,0,30-39 ans
2021-08-07,Vacciné 1 dose,0,30-39 ans
2021-08-07,Vacciné 2 doses,0,30-39 ans
2021-08-07,Vacciné 3 doses,0,30-39 ans
2021-08-07,Inconnu,0,40-49 ans
2021-08-07,Non-vacciné,1,40-49 ans
2021-08-07,Vacciné 1 dose,0,40-49 ans
2021-08-07,Vacciné 2 doses,0,40-49 ans
2021-08-07,Vacciné 3 doses,0,40-49 ans
2021-08-07,Inconnu,0,50-59 ans
2021-08-07,Non-vacciné,0,50-59 ans
2021-08-07,Vacciné 1 dose,0,50-59 ans
2021-08-07,Vacciné 2 doses,0,50-59 ans
2021-08-07,Vacciné 3 doses,0,50-59 ans
2021-08-07,Inconnu,0,60-69 ans
2021-08-07,Non-vacciné,0,60-69 ans
2021-08-07,Vacciné 1 dose,0,60-69 ans
2021-08-07,Vacciné 2 doses,0,60-69 ans
2021-08-07,Vacciné 3 doses,0,60-69 ans
2021-08-07,Inconnu,0,70-79 ans
2021-08-07,Non-vacciné,0,70-79 ans
2021-08-07,Vacciné 1 dose,0,70-79 ans
2021-08-07,Vacciné 2 doses,0,70-79 ans
2021-08-07,Vacciné 3 doses,0,70-79 ans
2021-08-07,Inconnu,0,80-89 ans
2021-08-07,Non-vacciné,0,80-89 ans
2021-08-07,Vacciné 1 dose,0,80-89 ans
2021-08-07,Vacciné 2 doses,0,80-89 ans
2021-08-07,Vacciné 3 doses,0,80-89 ans
2021-08-07,Inconnu,0,90 ans et plus
2021-08-07,Non-vacciné,0,90 ans et plus
2021-08-07,Vacciné 1 dose,1,90 ans et plus
2021-08-07,Vacciné 2 doses,0,90 ans et plus
2021-08-07,Vacciné 3 doses,0,90 ans et plus
2021-08-08,0 à 4 ans,0,0-9 ans
2021-08-08,Inconnu,0,0-9 ans
2021-08-08,Non-vacciné,0,0-9 ans
2021-08-08,Vacciné 1 dose,0,0-9 ans
2021-08-08,Vacciné 2 doses,0,0-9 ans
2021-08-08,Vacciné 3 doses,0,0-9 ans
2021-08-08,Inconnu,0,10-19 ans
2021-08-08,Non-vacciné,0,10-19 ans
2021-08-08,Vacciné 1 dose,0,10-19 ans
2021-08-08,Vacciné 2 doses,0,10-19 ans
2021-08-08,Vacciné 3 doses,0,10-19 ans
2021-08-08,Inconnu,0,20-29 ans
2021-08-08,Non-vacciné,0,20-29 ans
2021-08-08,Vacciné 1 dose,0,20-29 ans
2021-08-08,Vacciné 2 doses,1,20-29 ans
2021-08-08,Vacciné 3 doses,0,20-29 ans
2021-08-08,Inconnu,0,30-39 ans
2021-08-08,Non-vacciné,1,30-39 ans
2021-08-08,Vacciné 1 dose,0,30-39 ans
2021-08-08,Vacciné 2 doses,0,30-39 ans
2021-08-08,Vacciné 3 doses,0,30-39 ans
2021-08-08,Inconnu,1,40-49 ans
