Date,Statut_Vaccinal,Nb_Nvelles_Hosp,GrAge_Admission
2021-08-04,Non-vacciné,0,20-29 ans
2021-08-04,Vacciné 1 dose,0,20-29 ans
2021-08-04,Vacciné 2 doses,0,20-29 ans
2021-08-04,Non-vacciné,1,30-39 ans
2021-08-04,Vacciné 1 dose,0,30-39 ans
2021-08-04,Vacciné 2 doses,0,30-39 ans
2021-08-04,Non-vacciné,0,40-49 ans
2021-08-04,Vacciné 1 dose,0,40-49 ans
2021-08-04,Vacciné 2 doses,0,40-49 ans
2021-08-04,Non-vacciné,1,50-59 ans
2021-08-04,Vacciné 1 dose,0,50-59 ans
2021-08-04,Vacciné 2 doses,0,50-59 ans
2021-08-04,Non-vacciné,0,60-69 ans
2021-08-04,Vacciné 1 dose,0,60-69 ans
2021-08-04,Vacciné 2 doses,0,60-69 ans
2021-08-04,Non-vacciné,0,70-79 ans
2021-08-04,Vacciné 1 dose,0,70-79 ans
2021-08-04,Vacciné 2 doses,0,70-79 ans
2021-08-04,Non-vacciné,0,80-89 ans
2021-08-04,Vacciné 1 dose,0,80-89 ans
2021-08-04,Vacciné 2 doses,0,80-89 ans
2021-08-04,Non-vacciné,0,90 ans et plus
2021-08-04,Vacciné 1 dose,0,90 ans et plus
2021-08-04,Vacciné 2 doses,1,90 ans et plus
2021-08-05,0 à 4 ans,0,0-9 ans
2021-08-05,Non-vacciné,0,0-9 ans
2021-08-05,Vacciné 1 dose,0,0-9 ans
2021-08-05,Vacciné 2 doses,0,0-9 ans
2021-08-05,Non-vacciné,0,10-19 ans
2021-08-05,Vacciné 1 dose,0,10-19 ans
2021-08-05,Vacciné 2 doses,0,10-19 ans
2021-08-05,Non-vacciné,0,20-29 ans
2021-08-05,Vacciné 1 dose,0,20-29 ans
2021-08-05,Vacciné 2 doses,0,20-29 ans
2021-08-05,Non-vacciné,1,30-39 ans
2021-08-05,Vacciné 1 dose,0,30-39 ans
2021-08-05,Vacciné 2 doses,0,30-39 ans
2021-08-05,Non-vacciné,1,40-49 ans
2021-08-05,Vacciné 1 dose,0,40-49 ans
2021-08-05,Vacciné 2 doses,0,40-49 ans
2021-08-05,Non-vacciné,0,50-59 ans
2021-08-05,Vacciné 1 dose,0,50-59 ans
2021-08-05,Vacciné 2 doses,0,50-59 ans
2021-08-05,Non-vacciné,0,60-69 ans
2021-08-05,Vacciné 1 dose,0,60-69 ans
2021-08-05,Vacciné 2 doses,2,60-69 ans
2021-08-05,Non-vacciné,0,70-79 ans
2021-08-05,Vacciné 1 dose,0,70-79 ans
2021-08-05,Vacciné 2 doses,0,70-79 ans
2021-08-05,Non-vacciné,0,80-89 ans
2021-08-05,Vacciné 1 dose,0,80-89 ans
2021-08-05,Vacciné 2 doses,0,80-89 ans
2021-08-05,Non-vacciné,0,90 ans et plus
2021-08-05,Vacciné 1 dose,0,90 ans et plus
2021-08-05,Vacciné 2 doses,0,90 ans et plus
2021-08-06,0 à 4 ans,0,0-9 ans
2021-08-06,Non-vacciné,1,0-9 ans
2021-08-06,Vacciné 1 dose,0,0-9 ans
2021-08-06,Vacciné 2 doses,0,0-9 ans
2021-08-06,Non-vacciné,0,10-19 ans
2021-08-06,Vacciné 1 dose,0,10-19 ans
2021-08-06,Vacciné 2 doses,0,10-19 ans
2021-08-06,Non-vacciné,0,20-29 ans
2021-08-06,Vacciné 1 dose,0,20-29 ans
2021-08-06,Vacciné 2 doses,0,20-29 ans
2021-08-06,Non-vacciné,0,30-39 ans
2021-08-06,Vacciné 1 dose,0,30-39 ans
2021-08-06,Vacciné 2 doses,0,30-39 ans
2021-08-06,Non-vacciné,0,40-49 ans
2021-08-06,Vacciné 1 dose,0,40-49 ans
2021-08-06,Vacciné 2 doses,0,40-49 ans
2021-08-06,Non-vacciné,0,50-59 ans
2021-08-06,Vacciné 1 dose,1,50-59 ans
2021-08-06,Vacciné 2 doses,0,50-59 ans
2021-08-06,Non-vacciné,0,60-69 ans
2021-08-06,Vacciné 1 dose,0,60-69 ans
2021-08-06,Vacciné 2 doses,0,60-69 ans
2021-08-06,Non-vacciné,1,70-79 ans
2021-08-06,Vacciné 1 dose,0,70-79 ans
2021-08-06,Vacciné 2 doses,0,70-79 ans
2021-08-06,Non-vacciné,0,80-89 ans
2021-08-06,Vacciné 1 dose,0,80-89 ans
2021-08-06,Vacciné 2 doses,0,80-89 ans
2021-08-06,Non-vacciné,0,90 ans et plus
2021-08-06,Vacciné 1 dose,0,90 ans et plus
2021-08-06,Vacciné 2 doses,0,90 ans et plus
2021-08-07,0 à 4 ans,0,0-9 ans
2021-08-07,Non-vacciné,0,0-9 ans
2021-08-07,Vacciné 1 dose,0,0-9 ans
2021-08-07,Vacciné 2 doses,0,0-9 ans
2021-08-07,Non-vacciné,0,10-19 ans
2021-08-07,Vacciné 1 dose,0,10-19 ans
2021-08-07,Vacciné 2 doses,0,10-19 ans
2021-08-07,Non-vacciné,0,20-29 ans
2021-08-07,Vacciné 1 dose,0,20-29 ans
2021-08-07,Vacciné 2 doses,0,20-29 ans
2021-08-07,Non-vacciné,0,30-39 ans
2021-08-07,Vacciné 1 dose,0,30-39 ans
2021-08-07,Vacciné 2 doses,0,30-39 ans
2021-08-07,Non-vacciné,1,40-49 ans
2021-08-07,Vacciné 1 dose,0,40-49 ans
2021-08-07,Vacciné 2 doses,0,40-49 ans
2021-08-07,Non-vacciné,0,50-59 ans
2021-08-07,Vacciné 1 dose,0,50-59 ans
2021-08-07,Vacciné 2 doses,0,50-59 ans
2021-08-07,Non-vacciné,0,60-69 ans
2021-08-07,Vacciné 1 dose,0,60-69 ans
2021-08-07,Vacciné 2 doses,0,60-69 ans
2021-08-07,Non-vacciné,0,70-79 ans
2021-08-07,Vacciné 1 dose,0,70-79 ans
2021-08-07,Vacciné 2 doses,0,70-79 ans
2021-08-07,Non-vacciné,0,80-89 ans
2021-08-07,Vacciné 1 dose,0,80-89 ans
2021-08-07,Vacciné 2 doses,0,80-89 ans
2021-08-07,Non-vacciné,0,90 ans et plus
2021-08-07,Vacciné 1 dose,1,90 ans et plus
2021-08-07,Vacciné 2 doses,0,90 ans et plus
2021-08-08,0 à 4 ans,0,0-9 ans
2021-08-08,Non-vacciné,0,0-9 ans
2021-08-08,Vacciné 1 dose,0,0-9 ans
2021-08-08,Vacciné 2 doses,0,0-9 ans
2021-08-08,Non-vacciné,0,10-19 ans
2021-08-08,Vacciné 1 dose,0,10-19 ans
2021-08-08,Vacciné 2 doses,0,10-19 ans
2021-08-08,Non-vacciné,0,20-29 ans
2021-08-08,Vacciné 1 dose,0,20-29 ans
2021-08-08,Vacciné 2 doses,1,20-29 ans
2021-08-08,Non-vacciné,1,30-39 ans
2021-08-08,Vacciné 1 dose,0,30-39 ans
2021-08-08,Vacciné 2 doses,0,30-39 ans
2021-08-08,Non-vacciné,2,40-49 ans
2021-08-08,Vacciné 1 dose,0,40-49 ans
2021-08-08,Vacciné 2 doses,0,40-49 ans
2021-08-08,Non-vacciné,1,50-59 ans
2021-08-08,Vacciné 1 dose,0,50-59 ans
2021-08-08,Vacciné 2 doses,1,50-59 ans
2021-08-08,Non-vacciné,0,60-69 ans
2021-08-08,Vacciné 1 dose,0,60-69 ans
2021-08-08,Vacciné 2 doses,1,60-69 ans
2021-08-08,Non-vacciné,0,70-79 ans
2021-08-08,Vacciné 1 dose,0,70-79 ans
2021-08-08,Vacciné 2 doses,2,70-79 ans
2021-08-08,Non-vacciné,0,80-89 ans
2021-08-08,Vacciné 1 dose,0,80-89 ans
2021-08-08,Vacciné 2 doses,0,80-89 ans
2021-08-08,Non-vacciné,0,90 ans et plus
2021-08-08,Vacciné 1 dose,0,90 ans et plus
2021-08-08,Vacciné 2 doses,1,90 ans et plus
2021-08-09,0 à 4 ans,0,0-9 ans
2021-08-09,Non-vacciné,0,0-9 ans
2021-08-09,Vacciné 1 dose,0,0-9 ans
2021-08-09,Vacciné 2 doses,0,0-9 ans
2021-08-09,Non-vacciné,0,10-19 ans
2021-08-09,Vacciné 1 dose,0,10-19 ans
2021-08-09,Vacciné 2 doses,0,10-19 ans
2021-08-09,Non-vacciné,0,20-29 ans
2021-08-09,Vacciné 1 dose,0,20-29 ans
2021-08-09,Vacciné 2 doses,0,20-29 ans
2021-08-09,Non-vacciné,1,30-39 ans
2021-08-09,Vacciné 1 dose,0,30-39 ans
2021-08-09,Vacciné 2 doses,3,30-39 ans
2021-08-09,Non-vacciné,1,40-49 ans
2021-08-09,Vacciné 1 dose,1,40-49 ans
2021-08-09,Vacciné 2 doses,0,40-49 ans
2021-08-09,Non-vacciné,0,50-59 ans
2021-08-09,Vacciné 1 dose,0,50-59 ans
2021-08-09,Vacciné 2 doses,0,50-59 ans
2021-08-09,Non-vacciné,2,60-69 ans
2021-08-09,Vacciné 1 dose,0,60-69 ans
2021-08-09,Vacciné 2 doses,2,60-69 ans
2021-08-09,Non-vacciné,0,70-79 ans
2021-08-09,Vacciné 1 dose,0,70-79 ans
2021-08-09,Vacciné 2 doses,0,70-79 ans
2021-08-09,Non-vacciné,0,80-89 ans
2021-08-09,Vacciné 1 dose,0,80-89 ans
2021-08-09,Vacciné 2 doses,0,80-89 ans
2021-08-09,Non-vacciné,0,90 ans et plus
2021-08-09,Vacciné 1 dose,0,90 ans et plus
2021-08-09,Vacciné 2 doses,0,90 ans et plus
2021-08-10,0 à 4 ans,1,0-9 ans
2021-08-10,Non-vacciné,0,0-9 ans
2021-08-10,Vacciné 1 dose,0,0-9 ans
2021-08-10,Vacciné 2 doses,0,0-9 ans
2021-08-10,Non-vacciné,0,10-19 ans
2021-08-10,Vacciné 1 dose,0,10-19 ans
2021-08-10,Vacciné 2 doses,0,10-19 ans
2021-08-10,Non-vacciné,1,20-29 ans
2021-08-10,Vacciné 1 dose,1,20-29 ans
2021-08-10,Vacciné 2 doses,0,20-29 ans
2021-08-10,Non-vacciné,2,30-39 ans
2021-08-10,Vacciné 1 dose,0,30-39 ans
2021-08-10,Vacciné 2 doses,1,30-39 ans
2021-08-10,Non-vacciné,1,40-49 ans
2021-08-10,Vacciné 1 dose,0,40-49 ans
2021-08-10,Vacciné 2 doses,1,40-49 ans
2021-08-10,Non-vacciné,0,50-59 ans
2021-08-10,Vacciné 1 dose,0,50-59 ans
2021-08-10,Vacciné 2 doses,0,50-59 ans
2021-08-10,Non-vacciné,0,60-69 ans
2021-08-10,Vacciné 1 dose,1,60-69 ans
2021-08-10,Vacciné 2 doses,1,60-69 ans
2021-08-10,Non-vacciné,2,70-79 ans
2021-08-10,Vacciné 1 dose,0,70-79 ans
2021-08-10,Vacciné 2 doses,0,70-79 ans
2021-08-10,Non-vacciné,0,80-89 ans
2021-08-10,Vacciné 1 dose,0,80-89 ans
2021-08-10,Vacciné 2 doses,2,80-89 ans
2021-08-10,Non-vacciné,0,90 ans et plus
2021-08-10,Vacciné 1 dose,0,90 ans et plus
2021-08-10,Vacciné 2 doses,1,90 ans et plus
2021-08-11,0 à 4 ans,0,0-9 ans
2021-08-11,Non-vacciné,2,0-9 ans
2021-08-11,Vacciné 1 dose,0,0-9 ans
2021-08-11,Vacciné 2 doses,0,0-9 ans
2021-08-11,Non-vacciné,0,10-19 ans
2021-08-11,Vacciné 1 dose,0,10-19 ans
2021-08-11,Vacciné 2 doses,1,10-19 ans
2021-08-11,Non-vacciné,0,20-29 ans
2021-08-11,Vacciné 1 dose,0,20-29 ans
2021-08-11,Vacciné 2 doses,0,20-29 ans
2021-08-11,Non-vacciné,0,30-39 ans
2021-08-11,Vacciné 1 dose,0,30-39 ans
2021-08-11,Vacciné 2 doses,0,30-39 ans
2021-08-11,Non-vacciné,2,40-49 ans
2021-08-11,Vacciné 1 dose,0,40-49 ans
2021-08-11,Vacciné 2 doses,0,40-49 ans
2021-08-11,Non-vacciné,0,50-59 ans
2021-08-11,Vacciné 1 dose,0,50-59 ans
2021-08-11,Vacciné 2 doses,1,50-59 ans
2021-08-11,Non-vacciné,3,60-69 ans
2021-08-11,Vacciné 1 dose,0,60-69 ans
2021-08-11,Vacciné 2 doses,0,60-69 ans
2021-08-11,Non-vacciné,1,70-79 ans
2021-08-11,Vacciné 1 dose,0,70-79 ans
2021-08-11,Vacciné 2 doses,1,70-79 ans
2021-08-11,Non-vacciné,0,80-89 ans
2021-08-11,Vacciné 1 dose,0,80-89 ans
2021-08-11,Vacciné 2 doses,0,80-89 ans
2021-08-11,Non-vacciné,0,90 ans et plus
2021-08-11,Vacciné 1 dose,0,90 ans et plus
2021-08-11,Vacciné 2 doses,1,90 ans et plus
2021-08-12,0 à 4 ans,0,0-9 ans
2021-08-12,Non-vacciné,0,0-9 ans
2021-08-12,Vacciné 1 dose,0,0-9 ans
2021-08-12,Vacciné 2 doses,0,0-9 ans
2021-08-12,Non-vacciné,0,10-19 ans
2021-08-12,Vacciné 1 dose,0,10-19 ans
2021-08-12,Vacciné 2 doses,0,10-19 ans
2021-08-12,Non-vacciné,0,20-29 ans
2021-08-12,Vacciné 1 dose,0,20-29 ans
2021-08-12,Vacciné 2 doses,0,20-29 ans
2021-08-12,Non-vacciné,1,30-39 ans
2021-08-12,Vacciné 1 dose,1,30-39 ans
2021-08-12,Vacciné 2 doses,0,30-39 ans
2021-08-12,Non-vacciné,2,40-49 ans
2021-08-12,Vacciné 1 dose,1,40-49 ans
2021-08-12,Vacciné 2 doses,0,40-49 ans
2021-08-12,Non-vacciné,0,50-59 ans
2021-08-12,Vacciné 1 dose,0,50-59 ans
2021-08-12,Vacciné 2 doses,0,50-59 ans
2021-08-12,Non-vacciné,1,60-69 ans
2021-08-12,Vacciné 1 dose,0,60-69 ans
2021-08-12,Vacciné 2 doses,0,60-69 ans
2021-08-12,Non-vacciné,0,70-79 ans
2021-08-12,Vacciné 1 dose,0,70-79 ans
2021-08-12,Vacciné 2 doses,2,70-79 ans
2021-08-12,Non-vacciné,0,80-89 ans
2021-08-12,Vacciné 1 dose,0,80-89 ans
2021-08-12,Vacciné 2 doses,0,80-89 ans
2021-08-12,Non-vacciné,0,90 ans et plus
2021-08-12,Vacciné 1 dose,0,90 ans et plus
2021-08-12,Vacciné 2 doses,1,90 ans et plus
2021-08-13,0 à 4 ans,0,0-9 ans
2021-08-13,Non-vacciné,0,0-9 ans
2021-08-13,Vacciné 1 dose,0,0-9 ans
2021-08-13,Vacciné 2 doses,0,0-9 ans
2021-08-13,Non-vacciné,0,10-19 ans
2021-08-13,Vacciné 1 dose,0,10-19 ans
2021-08-13,Vacciné 2 doses,1,10-19 ans
2021-08-13,Non-vacciné,0,20-29 ans
2021-08-13,Vacciné 1 dose,0,20-29 ans
2021-08-13,Vacciné 2 doses,0,20-29 ans
2021-08-13,Non-vacciné,0,30-39 ans
2021-08-13,Vacciné 1 dose,0,30-39 ans
2021-08-13,Vacciné 2 doses,0,30-39 ans
2021-08-13,Non-vacciné,1,40-49 ans
2021-08-13,Vacciné 1 dose,0,40-49 ans
2021-08-13,Vacciné 2 doses,0,40-49 ans
2021-08-13,Non-vacciné,0,50-59 ans
2021-08-13,Vacciné 1 dose,1,50-59 ans
2021-08-13,Vacciné 2 doses,0,50-59 ans
2021-08-13,Non-vacciné,0,60-69 ans
2021-08-13,Vacciné 1 dose,0,60-69 ans
2021-08-13,Vacciné 2 doses,0,60-69 ans
2021-08-13,Non-vacciné,0,70-79 ans
2021-08-13,Vacciné 1 dose,0,70-79 ans
2021-08-13,Vacciné 2 doses,2,70-79 ans
2021-08-13,Non-vacciné,0,80-89 ans
2021-08-13,Vacciné 1 dose,1,80-89 ans
2021-08-13,Vacciné 2 doses,1,80-89 ans
2021-08-13,Non-vacciné,0,90 ans et plus
2021-08-13,Vacciné 1 dose,0,90 ans et plus
2021-08-13,Vacciné 2 doses,0,90 ans et plus
2021-08-14,0 à 4 ans,0,0-9 ans
2021-08-14,Non-vacciné,0,0-9 ans
2021-08-14,Vacciné 1 dose,0,0-9 ans
2021-08-14,Vacciné 2 doses,0,0-9 ans
2021-08-14,Non-vacciné,0,10-19 ans
2021-08-14,Vacciné 1 dose,0,10-19 ans
2021-08-14,Vacciné 2 doses,0,10-19 ans
2021-08-14,Non-vacciné,0,20-29 ans
2021-08-14,Vacciné 1 dose,0,20-29 ans
2021-08-14,Vacciné 2 doses,0,20-29 ans
2021-08-14,Non-vacciné,1,30-39 ans
2021-08-14,Vacciné 1 dose,0,30-39 ans
2021-08-14,Vacciné 2 doses,0,30-39 ans
2021-08-14,Non-vacciné,0,40-49 ans
2021-08-14,Vacciné 1 dose,0,40-49 ans
2021-08-14,Vacciné 2 doses,0,40-49 ans
2021-08-14,Non-vacciné,1,50-59 ans
2021-08-14,Vacciné 1 dose,0,50-59 ans
2021-08-14,Vacciné 2 doses,0,50-59 ans
2021-08-14,Non-vacciné,0,60-69 ans
2021-08-14,Vacciné 1 dose,1,60-69 ans
2021-08-14,Vacciné 2 doses,0,60-69 ans
2021-08-14,Non-vacciné,0,70-79 ans
2021-08-14,Vacciné 1 dose,1,70-79 ans
2021-08-14,Vacciné 2 doses,1,70-79 ans
2021-08-14,Non-vacciné,0,80-89 ans
2021-08-14,Vacciné 1 dose,0,80-89 ans
2021-08-14,Vacciné 2 doses,0,80-89 ans
2021-08-14,Non-vacciné,0,90 ans et plus
2021-08-14,Vacciné 1 dose,0,90 ans et plus
2021-08-14,Vacciné 2 doses,0,90 ans et plus
2021-08-15,0 à 4 ans,0,0-9 ans
2021-08-15,Non-vacciné,1,0-9 ans
2021-08-15,Vacciné 1 dose,0,0-9 ans
2021-08-15,Vacciné 2 doses,0,0-9 ans
2021-08-15,Non-vacciné,0,10-19 ans
2021-08-15,Vacciné 1 dose,2,10-19 ans
2021-08-15,Vacciné 2 doses,0,10-19 ans
2021-08-15,Non-vacciné,2,20-29 ans
2021-08-15,Vacciné 1 dose,0,20-29 ans
2021-08-15,Vacciné 2 doses,0,20-29 ans
2021-08-15,Non-vacciné,0,30-39 ans
2021-08-15,Vacciné 1 dose,0,30-39 ans
2021-08-15,Vacciné 2 doses,0,30-39 ans
2021-08-15,Non-vacciné,0,40-49 ans
2021-08-15,Vacciné 1 dose,0,40-49 ans
2021-08-15,Vacciné 2 doses,1,40-49 ans
2021-08-15,Non-vacciné,0,50-59 ans
2021-08-15,Vacciné 1 dose,0,50-59 ans
2021-08-15,Vacciné 2 doses,1,50-59 ans
2021-08-15,Non-vacciné,0,60-69 ans
2021-08-15,Vacciné 1 dose,1,60-69 ans
2021-08-15,Vacciné 2 doses,0,60-69 ans
2021-08-15,Non-vacciné,0,70-79 ans
2021-08-15,Vacciné 1 dose,0,70-79 ans
2021-08-15,Vacciné 2 doses,0,70-79 ans
2021-08-15,Non-vacciné,0,80-89 ans
2021-08-15,Vacciné 1 dose,0,80-89 ans
2021-08-15,Vacciné 2 doses,0,80-89 ans
2021-08-15,Non-vacciné,0,90 ans et plus
2021-08-15,Vacciné 1 dose,0,90 ans et plus
2021-08-15,Vacciné 2 doses,0,90 ans et plus
2021-08-16,0 à 4 ans,0,0-9 ans
2021-08-16,Non-vacciné,0,0-9 ans
2021-08-16,Vacciné 1 dose,0,0-9 ans
2021-08-16,Vacciné 2 doses,0,0-9 ans
2021-08-16,Non-vacciné,0,10-19 ans
2021-08-16,Vacciné 1 dose,0,10-19 ans
2021-08-16,Vacciné 2 doses,0,10-19 ans
2021-08-16,Non-vacciné,1,20-29 ans
2021-08-16,Vacciné 1 dose,0,20-29 ans
2021-08-16,Vacciné 2 doses,0,20-29 ans
2021-08-16,Non-vacciné,1,30-39 ans
2021-08-16,Vacciné 1 dose,0,30-39 ans
2021-08-16,Vacciné 2 doses,0,30-39 ans
2021-08-16,Non-vacciné,2,40-49 ans
2021-08-16,Vacciné 1 dose,0,40-49 ans
2021-08-16,Vacciné 2 doses,0,40-49 ans
2021-08-16,Non-vacciné,2,50-59 ans
2021-08-16,Vacciné 1 dose,0,50-59 ans
2021-08-16,Vacciné 2 doses,0,50-59 ans
2021-08-16,Non-vacciné,1,60-69 ans
2021-08-16,Vacciné 1 dose,1,60-69 ans
2021-08-16,Vacciné 2 doses,1,60-69 ans
2021-08-16,Non-vacciné,0,70-79 ans
2021-08-16,Vacciné 1 dose,0,70-79 ans
2021-08-16,Vacciné 2 doses,0,70-79 ans
2021-08-16,Non-vacciné,0,80-89 ans
2021-08-16,Vacciné 1 dose,0,80-89 ans
2021-08-16,Vacciné 2 doses,1,80-89 ans
2021-08-16,Non-vacciné,0,90 ans et plus
2021-08-16,Vacciné 1 dose,0,90 ans et plus
2021-08-16,Vacciné 2 doses,0,90 ans et plus
2021-08-17,0 à 4 ans,0,0-9 ans
2021-08-17,Non-vacciné,0,0-9 ans
2021-08-17,Vacciné 1 dose,0,0-9 ans
2021-08-17,Vacciné 2 doses,0,0-9 ans
2021-08-17,Non-vacciné,0,10-19 ans
2021-08-17,Vacciné 1 dose,0,10-19 ans
2021-08-17,Vacciné 2 doses,0,10-19 ans
2021-08-17,Non-vacciné,2,20-29 ans
2021-08-17,Vacciné 1 dose,0,20-29 ans
2021-08-17,Vacciné 2 doses,0,20-29 ans
2021-08-17,Non-vacciné,0,30-39 ans
2021-08-17,Vacciné 1 dose,2,30-39 ans
2021-08-17,Vacciné 2 doses,0,30-39 ans
2021-08-17,Non-vacciné,2,40-49 ans
2021-08-17,Vacciné 1 dose,0,40-49 ans
2021-08-17,Vacciné 2 doses,0,40-49 ans
2021-08-17,Non-vacciné,1,50-59 ans
2021-08-17,Vacciné 1 dose,1,50-59 ans
2021-08-17,Vacciné 2 doses,0,50-59 ans
2021-08-17,Non-vacciné,0,60-69 ans
2021-08-17,Vacciné 1 dose,0,60-69 ans
2021-08-17,Vacciné 2 doses,0,60-69 ans
2021-08-17,Non-vacciné,0,70-79 ans
2021-08-17,Vacciné 1 dose,0,70-79 ans
2021-08-17,Vacciné 2 doses,0,70-79 ans
2021-08-17,Non-vacciné,0,80-89 ans
2021-08-17,Vacciné 1 dose,0,80-89 ans
2021-08-17,Vacciné 2 doses,1,80-89 ans
2021-08-17,Non-vacciné,0,90 ans et plus
2021-08-17,Vacciné 1 dose,0,90 ans et plus
2021-08-17,Vacciné 2 doses,0,90 ans et plus
2021-08-18,0 à 4 ans,0,0-9 ans
2021-08-18,Non-vacciné,0,0-9 ans
2021-08-18,Vacciné 1 dose,0,0-9 ans
2021-08-18,Vacciné 2 doses,0,0-9 ans
2021-08-18,Non-vacciné,1,10-19 ans
2021-08-18,Vacciné 1 dose,0,10-19 ans
2021-08-18,Vacciné 2 doses,0,10-19 ans
2021-08-18,Non-vacciné,1,20-29 ans
2021-08-18,Vacciné 1 dose,0,20-29 ans
2021-08-18,Vacciné 2 doses,1,20-29 ans
2021-08-18,Non-vacciné,1,30-39 ans
2021-08-18,Vacciné 1 dose,0,30-39 ans
2021-08-18,Vacciné 2 doses,0,30-39 ans
2021-08-18,Non-vacciné,0,40-49 ans
2021-08-18,Vacciné 1 dose,0,40-49 ans
2021-08-18,Vacciné 2 doses,0,40-49 ans
2021-08-18,Non-vacciné,1,50-59 ans
2021-08-18,Vacciné 1 dose,0,50-59 ans
2021-08-18,Vacciné 2 doses,0,50-59 ans
2021-08-18,Non-vacciné,3,60-69 ans
2021-08-18,Vacciné 1 dose,0,60-69 ans
2021-08-18,Vacciné 2 doses,0,60-69 ans
2021-08-18,Non-vacciné,0,70-79 ans
2021-08-18,Vacciné 1 dose,0,70-79 ans
2021-08-18,Vacciné 2 doses,1,70-79 ans
2021-08-18,Non-vacciné,2,80-89 ans
2021-08-18,Vacciné 1 dose,0,80-89 ans
2021-08-18,Vacciné 2 doses,1,80-89 ans
2021-08-18,Non-vacciné,0,90 ans et plus
2021-08-18,Vacciné 1 dose,0,90 ans et plus
2021-08-18,Vacciné 2 doses,2,90 ans et plus
2021-08-19,0 à 4 ans,0,0-9 ans
2021-08-19,Non-vacciné,0,0-9 ans
2021-08-19,Vacciné 1 dose,0,0-9 ans
2021-08-19,Vacciné 2 doses,0,0-9 ans
2021-08-19,Non-vacciné,0,10-19 ans
2021-08-19,Vacciné 1 dose,0,10-19 ans
2021-08-19,Vacciné 2 doses,0,10-19 ans
2021-08-19,Non-vacciné,1,20-29 ans
2021-08-19,Vacciné 1 dose,0,20-29 ans
2021-08-19,Vacciné 2 doses,0,20-29 ans
2021-08-19,Non-vacciné,0,30-39 ans
2021-08-19,Vacciné 1 dose,0,30-39 ans
2021-08-19,Vacciné 2 doses,0,30-39 ans
2021-08-19,Non-vacciné,1,40-49 ans
2021-08-19,Vacciné 1 dose,0,40-49 ans
2021-08-19,Vacciné 2 doses,0,40-49 ans
2021-08-19,Non-vacciné,1,50-59 ans
2021-08-19,Vacciné 1 dose,0,50-59 ans
2021-08-19,Vacciné 2 doses,0,50-59 ans
2021-08-19,Non-vacciné,1,60-69 ans
2021-08-19,Vacciné 1 dose,1,60-69 ans
2021-08-19,Vacciné 2 doses,0,60-69 ans
2021-08-19,Non-vacciné,1,70-79 ans
2021-08-19,Vacciné 1 dose,0,70-79 ans
2021-08-19,Vacciné 2 doses,0,70-79 ans
2021-08-19,Non-vacciné,0,80-89 ans
2021-08-19,Vacciné 1 dose,0,80-89 ans
2021-08-19,Vacciné 2 doses,0,80-89 ans
2021-08-19,Non-vacciné,0,90 ans et plus
2021-08-19,Vacciné 1 dose,0,90 ans et plus
2021-08-19,Vacciné 2 doses,0,90 ans et plus
2021-08-20,0 à 4 ans,0,0-9 ans
2021-08-20,Non-vacciné,1,0-9 ans
2021-08-20,Vacciné 1 dose,0,0-9 ans
2021-08-20,Vacciné 2 doses,0,0-9 ans
2021-08-20,Non-vacciné,0,10-19 ans
2021-08-20,Vacciné 1 dose,0,10-19 ans
2021-08-20,Vacciné 2 doses,0,10-19 ans
2021-08-20,Non-vacciné,1,20-29 ans
2021-08-20,Vacciné 1 dose,0,20-29 ans
2021-08-20,Vacciné 2 doses,0,20-29 ans
2021-08-20,Non-vacciné,1,30-39 ans
2021-08-20,Vacciné 1 dose,0,30-39 ans
2021-08-20,Vacciné 2 doses,0,30-39 ans
2021-08-20,Non-vacciné,2,40-49 ans
2021-08-20,Vacciné 1 dose,0,40-49 ans
2021-08-20,Vacciné 2 doses,0,40-49 ans
2021-08-20,Non-vacciné,2,50-59 ans
2021-08-20,Vacciné 1 dose,1,50-59 ans
2021-08-20,Vacciné 2 doses,0,50-59 ans
2021-08-20,Non-vacciné,2,60-69 ans
2021-08-20,Vacciné 1 dose,0,60-69 ans
2021-08-20,Vacciné 2 doses,1,60-69 ans
2021-08-20,Non-vacciné,0,70-79 ans
2021-08-20,Vacciné 1 dose,0,70-79 ans
2021-08-20,Vacciné 2 doses,3,70-79 ans
2021-08-20,Non-vacciné,0,80-89 ans
2021-08-20,Vacciné 1 dose,0,80-89 ans
2021-08-20,Vacciné 2 doses,0,80-89 ans
2021-08-20,Non-vacciné,0,90 ans et plus
2021-08-20,Vacciné 1 dose,0,90 ans et plus
2021-08-20,Vacciné 2 doses,0,90 ans et plus
2021-08-21,0 à 4 ans,1,0-9 ans
2021-08-21,Non-vacciné,0,0-9 ans
2021-08-21,Vacciné 1 dose,0,0-9 ans
2021-08-21,Vacciné 2 doses,0,0-9 ans
2021-08-21,Non-vacciné,0,10-19 ans
2021-08-21,Vacciné 1 dose,0,10-19 ans
2021-08-21,Vacciné 2 doses,0,10-19 ans
2021-08-21,Non-vacciné,0,20-29 ans
2021-08-21,Vacciné 1 dose,0,20-29 ans
2021-08-21,Vacciné 2 doses,0,20-29 ans
2021-08-21,Non-vacciné,2,30-39 ans
2021-08-21,Vacciné 1 dose,0,30-39 ans
2021-08-21,Vacciné 2 doses,0,30-39 ans
2021-08-21,Non-vacciné,3,40-49 ans
2021-08-21,Vacciné 1 dose,0,40-49 ans
