Date,GrAge_Declaration,Statut_Vaccinal,Nb_Nvx_Cas
2021-07-27,80-89 ans,Vacciné 2 doses,0
2021-07-27,80-89 ans,Vacciné 3 doses,0
2021-07-27,90 ans et plus,Inconnu,0
2021-07-27,90 ans et plus,Non-vacciné,0
2021-07-27,90 ans et plus,Vacciné 1 dose,0
2021-07-27,90 ans et plus,Vacciné 2 doses,0
2021-07-27,90 ans et plus,Vacciné 3 doses,0
2021-07-27,Inconnu,Inconnu,0
2021-07-27,Inconnu,Non-vacciné,0
2021-07-27,Inconnu,Vacciné 1 dose,0
2021-07-27,Inconnu,Vacciné 2 doses,0
2021-07-27,Inconnu,Vacciné 3 doses,0
2021-07-28,0-9 ans,0 à 4 ans,4
2021-07-28,0-9 ans,Inconnu,0
2021-07-28,0-9 ans,Non-vacciné,7
2021-07-28,0-9 ans,Vacciné 1 dose,0
2021-07-28,0-9 ans,Vacciné 2 doses,0
2021-07-28,0-9 ans,Vacciné 3 doses,0
2021-07-28,10-19 ans,Inconnu,1
2021-07-28,10-19 ans,Non-vacciné,10
2021-07-28,10-19 ans,Vacciné 1 dose,3
2021-07-28,10-19 ans,Vacciné 2 doses,0
2021-07-28,10-19 ans,Vacciné 3 doses,0
2021-07-28,20-29 ans,Inconnu,2
2021-07-28,20-29 ans,Non-vacciné,26
2021-07-28,20-29 ans,Vacciné 1 dose,10
2021-07-28,20-29 ans,Vacciné 2 doses,4
2021-07-28,20-29 ans,Vacciné 3 doses,0
2021-07-28,30-39 ans,Inconnu,6
2021-07-28,30-39 ans,Non-vacciné,13
2021-07-28,30-39 ans,Vacciné 1 dose,8
2021-07-28,30-39 ans,Vacciné 2 doses,3
2021-07-28,30-39 ans,Vacciné 3 doses,0
2021-07-28,40-49 ans,Inconnu,4
2021-07-28,40-49 ans,Non-vacciné,9
2021-07-28,40-49 ans,Vacciné 1 dose,4
2021-07-28,40-49 ans,Vacciné 2 doses,4
2021-07-28,40-49 ans,Vacciné 3 doses,0
2021-07-28,50-59 ans,Inconnu,2
2021-07-28,50-59 ans,Non-vacciné,3
2021-07-28,50-59 ans,Vacciné 1 dose,4
2021-07-28,50-59 ans,Vacciné 2 doses,0
2021-07-28,50-59 ans,Vacciné 3 doses,0
2021-07-28,60-69 ans,Inconnu,1
2021-07-28,60-69 ans,Non-vacciné,1
2021-07-28,60-69 ans,Vacciné 1 dose,1
2021-07-28,60-69 ans,Vacciné 2 doses,0
2021-07-28,60-69 ans,Vacciné 3 doses,0
2021-07-28,70-79 ans,Inconnu,0
2021-07-28,70-79 ans,Non-vacciné,1
2021-07-28,70-79 ans,Vacciné 1 dose,0
2021-07-28,70-79 ans,Vacciné 2 doses,1
2021-07-28,70-79 ans,Vacciné 3 doses,0
2021-07-28,80-89 ans,Inconnu,0
2021-07-28,80-89 ans,Non-vacciné,0
2021-07-28,80-89 ans,Vacciné 1 dose,0
2021-07-28,80-89 ans,Vacciné 2 doses,0
2021-07-28,80-89 ans,Vacciné 3 doses,0
2021-07-28,90 ans et plus,Inconnu,0
2021-07-28,90 ans et plus,Non-vacciné,0
2021-07-28,90 ans et plus,Vacciné 1 dose,0
2021-07-28,90 ans et plus,Vacciné 2 doses,0
2021-07-28,90 ans et plus,Vacciné 3 doses,0
2021-07-28,Inconnu,Inconnu,0
2021-07-28,Inconnu,Non-vacciné,0
2021-07-28,Inconnu,Vacciné 1 dose,0
2021-07-28,Inconnu,Vacciné 2 doses,0
2021-07-28,Inconnu,Vacciné 3 doses,0
2021-07-29,0-9 ans,0 à 4 ans,3
2021-07-29,0-9 ans,Inconnu,0
2021-07-29,0-9 ans,Non-vacciné,4
2021-07-29,0-9 ans,Vacciné 1 dose,0
2021-07-29,0-9 ans,Vacciné 2 doses,0
2021-07-29,0-9 ans,Vacciné 3 doses,0
2021-07-29,10-19 ans,Inconnu,2
2021-07-29,10-19 ans,Non-vacciné,9
2021-07-29,10-19 ans,Vacciné 1 dose,2
2021-07-29,10-19 ans,Vacciné 2 doses,0
2021-07-29,10-19 ans,Vacciné 3 doses,0
2021-07-29,20-29 ans,Inconnu,5
2021-07-29,20-29 ans,Non-vacciné,31
2021-07-29,20-29 ans,Vacciné 1 dose,9
2021-07-29,20-29 ans,Vacciné 2 doses,2
2021-07-29,20-29 ans,Vacciné 3 doses,0
2021-07-29,30-39 ans,Inconnu,2
2021-07-29,30-39 ans,Non-vacciné,3
2021-07-29,30-39 ans,Vacciné 1 dose,4
2021-07-29,30-39 ans,Vacciné 2 doses,0
2021-07-29,30-39 ans,Vacciné 3 doses,0
2021-07-29,40-49 ans,Inconnu,0
2021-07-29,40-49 ans,Non-vacciné,6
2021-07-29,40-49 ans,Vacciné 1 dose,5
2021-07-29,40-49 ans,Vacciné 2 doses,2
2021-07-29,40-49 ans,Vacciné 3 doses,0
2021-07-29,50-59 ans,Inconnu,1
2021-07-29,50-59 ans,Non-vacciné,2
2021-07-29,50-59 ans,Vacciné 1 dose,1
2021-07-29,50-59 ans,Vacciné 2 doses,1
2021-07-29,50-59 ans,Vacciné 3 doses,0
2021-07-29,60-69 ans,Inconnu,0
2021-07-29,60-69 ans,Non-vacciné,0
2021-07-29,60-69 ans,Vacciné 1 dose,1
2021-07-29,60-69 ans,Vacciné 2 doses,2
2021-07-29,60-69 ans,Vacciné 3 doses,0
2021-07-29,70-79 ans,Inconnu,0
2021-07-29,70-79 ans,Non-vacciné,0
2021-07-29,70-79 ans,Vacciné 1 dose,0
2021-07-29,70-79 ans,Vacciné 2 doses,2
2021-07-29,70-79 ans,Vacciné 3 doses,0
2021-07-29,80-89 ans,Inconnu,0
2021-07-29,80-89 ans,Non-vacciné,2
2021-07-29,80-89 ans,Vacciné 1 dose,0
2021-07-29,80-89 ans,Vacciné 2 doses,0
2021-07-29,80-89 ans,Vacciné 3 doses,0
2021-07-29,90 ans et plus,Inconnu,0
2021-07-29,90 ans et plus,Non-vacciné,0
2021-07-29,90 ans et plus,Vacciné 1 dose,0
2021-07-29,90 ans et plus,Vacciné 2 doses,0
2021-07-29,90 ans et plus,Vacciné 3 doses,0
2021-07-29,Inconnu,Inconnu,0
2021-07-29,Inconnu,Non-vacciné,0
2021-07-29,Inconnu,Vacciné 1 dose,0
2021-07-29,Inconnu,Vacciné 2 doses,0
2021-07-29,Inconnu,Vacciné 3 doses,0
2021-07-30,0-9 ans,0 à 4 ans,12
2021-07-30,0-9 ans,Inconnu,2
2021-07-30,0-9 ans,Non-vacciné,13
2021-07-30,0-9 ans,Vacciné 1 dose,0
2021-07-30,0-9 ans,Vacciné 2 doses,0
2021-07-30,0-9 ans,Vacciné 3 doses,0
2021-07-30,10-19 ans,Inconnu,1
2021-07-30,10-19 ans,Non-vacciné,11
2021-07-30,10-19 ans,Vacciné 1 dose,11
2021-07-30,10-19 ans,Vacciné 2 doses,1
2021-07-30,10-19 ans,Vacciné 3 doses,0
2021-07-30,20-29 ans,Inconnu,8
2021-07-30,20-29 ans,Non-vacciné,49
2021-07-30,20-29 ans,Vacciné 1 dose,11
2021-07-30,20-29 ans,Vacciné 2 doses,4
2021-07-30,20-29 ans,Vacciné 3 doses,0
2021-07-30,30-39 ans,Inconnu,5
2021-07-30,30-39 ans,Non-vacciné,28
2021-07-30,30-39 ans,Vacciné 1 dose,6
2021-07-30,30-39 ans,Vacciné 2 doses,3
2021-07-30,30-39 ans,Vacciné 3 doses,0
2021-07-30,40-49 ans,Inconnu,1
2021-07-30,40-49 ans,Non-vacciné,9
2021-07-30,40-49 ans,Vacciné 1 dose,8
2021-07-30,40-49 ans,Vacciné 2 doses,8
2021-07-30,40-49 ans,Vacciné 3 doses,0
2021-07-30,50-59 ans,Inconnu,2
2021-07-30,50-59 ans,Non-vacciné,7
2021-07-30,50-59 ans,Vacciné 1 dose,6
2021-07-30,50-59 ans,Vacciné 2 doses,2
2021-07-30,50-59 ans,Vacciné 3 doses,0
2021-07-30,60-69 ans,Inconnu,0
2021-07-30,60-69 ans,Non-vacciné,1
2021-07-30,60-69 ans,Vacciné 1 dose,2
2021-07-30,60-69 ans,Vacciné 2 doses,4
2021-07-30,60-69 ans,Vacciné 3 doses,0
2021-07-30,70-79 ans,Inconnu,1
2021-07-30,70-79 ans,Non-vacciné,0
2021-07-30,70-79 ans,Vacciné 1 dose,0
2021-07-30,70-79 ans,Vacciné 2 doses,5
2021-07-30,70-79 ans,Vacciné 3 doses,0
2021-07-30,80-89 ans,Inconnu,1
2021-07-30,80-89 ans,Non-vacciné,0
2021-07-30,80-89 ans,Vacciné 1 dose,0
2021-07-30,80-89 ans,Vacciné 2 doses,0
2021-07-30,80-89 ans,Vacciné 3 doses,0
2021-07-30,90 ans et plus,Inconnu,0
2021-07-30,90 ans et plus,Non-vacciné,0
2021-07-30,90 ans et plus,Vacciné 1 dose,0
2021-07-30,90 ans et plus,Vacciné 2 doses,0
2021-07-30,90 ans et plus,Vacciné 3 doses,0
2021-07-30,Inconnu,Inconnu,0
2021-07-30,Inconnu,Non-vacciné,0
2021-07-30,Inconnu,Vacciné 1 dose,0
2021-07-30,Inconnu,Vacciné 2 doses,0
2021-07-30,Inconnu,Vacciné 3 doses,0
2021-07-31,0-9 ans,0 à 4 ans,7
2021-07-31,0-9 ans,Inconnu,1
2021-07-31,0-9 ans,Non-vacciné,6
2021-07-31,0-9 ans,Vacciné 1 dose,0
2021-07-31,0-9 ans,Vacciné 2 doses,0
2021-07-31,0-9 ans,Vacciné 3 doses,0
2021-07-31,10-19 ans,Inconnu,1
2021-07-31,10-19 ans,Non-vacciné,16
2021-07-31,10-19 ans,Vacciné 1 dose,5
2021-07-31,10-19 ans,Vacciné 2 doses,2
2021-07-31,10-19 ans,Vacciné 3 doses,0
2021-07-31,20-29 ans,Inconnu,7
2021-07-31,20-29 ans,Non-vacciné,19
2021-07-31,20-29 ans,Vacciné 1 dose,8
2021-07-31,20-29 ans,Vacciné 2 doses,5
2021-07-31,20-29 ans,Vacciné 3 doses,0
2021-07-31,30-39 ans,Inconnu,1
2021-07-31,30-39 ans,Non-vacciné,18
2021-07-31,30-39 ans,Vacciné 1 dose,3
2021-07-31,30-39 ans,Vacciné 2 doses,4
2021-07-31,30-39 ans,Vacciné 3 doses,0
2021-07-31,40-49 ans,Inconnu,1
2021-07-31,40-49 ans,Non-vacciné,15
2021-07-31,40-49 ans,Vacciné 1 dose,2
2021-07-31,40-49 ans,Vacciné 2 doses,7
2021-07-31,40-49 ans,Vacciné 3 doses,0
2021-07-31,50-59 ans,Inconnu,0
2021-07-31,50-59 ans,Non-vacciné,3
2021-07-31,50-59 ans,Vacciné 1 dose,4
2021-07-31,50-59 ans,Vacciné 2 doses,4
2021-07-31,50-59 ans,Vacciné 3 doses,0
2021-07-31,60-69 ans,Inconnu,1
2021-07-31,60-69 ans,Non-vacciné,2
2021-07-31,60-69 ans,Vacciné 1 dose,2
2021-07-31,60-69 ans,Vacciné 2 doses,0
2021-07-31,60-69 ans,Vacciné 3 doses,0
2021-07-31,70-79 ans,Inconnu,0
2021-07-31,70-79 ans,Non-vacciné,0
2021-07-31,70-79 ans,Vacciné 1 dose,0
2021-07-31,70-79 ans,Vacciné 2 doses,2
2021-07-31,70-79 ans,Vacciné 3 doses,0
2021-07-31,80-89 ans,Inconnu,0
2021-07-31,80-89 ans,Non-vacciné,0
2021-07-31,80-89 ans,Vacciné 1 dose,1
2021-07-31,80-89 ans,Vacciné 2 doses,0
2021-07-31,80-89 ans,Vacciné 3 doses,0
2021-07-31,90 ans et plus,Inconnu,1
2021-07-31,90 ans et plus,Non-vacciné,0
2021-07-31,90 ans et plus,Vacciné 1 dose,0
2021-07-31,90 ans et plus,Vacciné 2 doses,0
2021-07-31,90 ans et plus,Vacciné 3 doses,0
2021-07-31,Inconnu,Inconnu,0
2021-07-31,Inconnu,Non-vacciné,0
2021-07-31,Inconnu,Vacciné 1 dose,0
2021-07-31,Inconnu,Vacciné 2 doses,0
2021-07-31,Inconnu,Vacciné 3 doses,0
2021-08-01,0-9 ans,0 à 4 ans,12
2021-08-01,0-9 ans,Inconnu,0
2021-08-01,0-9 ans,Non-vacciné,13
2021-08-01,0-9 ans,Vacciné 1 dose,0
2021-08-01,0-9 ans,Vacciné 2 doses,0
2021-08-01,0-9 ans,Vacciné 3 doses,0
2021-08-01,10-19 ans,Inconnu,1
2021-08-01,10-19 ans,Non-vacciné,11
2021-08-01,10-19 ans,Vacciné 1 dose,7
2021-08-01,10-19 ans,Vacciné 2 doses,1
2021-08-01,10-19 ans,Vacciné 3 doses,0
2021-08-01,20-29 ans,Inconnu,5
2021-08-01,20-29 ans,Non-vacciné,24
2021-08-01,20-29 ans,Vacciné 1 dose,13
2021-08-01,20-29 ans,Vacciné 2 doses,1
2021-08-01,20-29 ans,Vacciné 3 doses,0
2021-08-01,30-39 ans,Inconnu,4
2021-08-01,30-39 ans,Non-vacciné,10
2021-08-01,30-39 ans,Vacciné 1 dose,6
2021-08-01,30-39 ans,Vacciné 2 doses,4
2021-08-01,30-39 ans,Vacciné 3 doses,0
2021-08-01,40-49 ans,Inconnu,0
2021-08-01,40-49 ans,Non-vacciné,4
2021-08-01,40-49 ans,Vacciné 1 dose,1
2021-08-01,40-49 ans,Vacciné 2 doses,4
2021-08-01,40-49 ans,Vacciné 3 doses,0
2021-08-01,50-59 ans,Inconnu,0
2021-08-01,50-59 ans,Non-vacciné,3
2021-08-01,50-59 ans,Vacciné 1 dose,3
2021-08-01,50-59 ans,Vacciné 2 doses,2
2021-08-01,50-59 ans,Vacciné 3 doses,0
2021-08-01,60-69 ans,Inconnu,0
2021-08-01,60-69 ans,Non-vacciné,2
2021-08-01,60-69 ans,Vacciné 1 dose,0
2021-08-01,60-69 ans,Vacciné 2 doses,0
2021-08-01,60-69 ans,Vacciné 3 doses,0
2021-08-01,70-79 ans,Inconnu,0
2021-08-01,70-79 ans,Non-vacciné,1
2021-08-01,70-79 ans,Vacciné 1 dose,0
2021-08-01,70-79 ans,Vacciné 2 doses,2
2021-08-01,70-79 ans,Vacciné 3 doses,0
2021-08-01,80-89 ans,Inconnu,0
2021-08-01,80-89 ans,Non-vacciné,0
2021-08-01,80-89 ans,Vacciné 1 dose,0
2021-08-01,80-89 ans,Vacciné 2 doses,0
2021-08-01,80-89 ans,Vacciné 3 doses,0
2021-08-01,90 ans et plus,Inconnu,0
2021-08-01,90 ans et plus,Non-vacciné,0
2021-08-01,90 ans et plus,Vacciné 1 dose,0
2021-08-01,90 ans et plus,Vacciné 2 doses,0
2021-08-01,90 ans et plus,Vacciné 3 doses,0
2021-08-01,Inconnu,Inconnu,0
2021-08-01,Inconnu,Non-vacciné,0
2021-08-01,Inconnu,Vacciné 1 dose,0
2021-08-01,Inconnu,Vacciné 2 doses,0
2021-08-01,Inconnu,Vacciné 3 doses,0
2021-08-02,0-9 ans,0 à 4 ans,9
2021-08-02,0-9 ans,Inconnu,1
2021-08-02,0-9 ans,Non-vacciné,11
2021-08-02,0-9 ans,Vacciné 1 dose,0
2021-08-02,0-9 ans,Vacciné 2 doses,0
2021-08-02,0-9 ans,Vacciné 3 doses,0
2021-08-02,10-19 ans,Inconnu,2
2021-08-02,10-19 ans,Non-vacciné,14
2021-08-02,10-19 ans,Vacciné 1 dose,5
2021-08-02,10-19 ans,Vacciné 2 doses,1
2021-08-02,10-19 ans,Vacciné 3 doses,0
2021-08-02,20-29 ans,Inconnu,9
2021-08-02,20-29 ans,Non-vacciné,23
2021-08-02,20-29 ans,Vacciné 1 dose,21
2021-08-02,20-29 ans,Vacciné 2 doses,5
2021-08-02,20-29 ans,Vacciné 3 doses,0
2021-08-02,30-39 ans,Inconnu,7
2021-08-02,30-39 ans,Non-vacciné,25
2021-08-02,30-39 ans,Vacciné 1 dose,8
2021-08-02,30-39 ans,Vacciné 2 doses,7
2021-08-02,30-39 ans,Vacciné 3 doses,0
2021-08-02,40-49 ans,Inconnu,5
2021-08-02,40-49 ans,Non-vacciné,9
2021-08-02,40-49 ans,Vacciné 1 dose,7
2021-08-02,40-49 ans,Vacciné 2 doses,2
2021-08-02,40-49 ans,Vacciné 3 doses,0
2021-08-02,50-59 ans,Inconnu,1
2021-08-02,50-59 ans,Non-vacciné,5
2021-08-02,50-59 ans,Vacciné 1 dose,2
2021-08-02,50-59 ans,Vacciné 2 doses,3
2021-08-02,50-59 ans,Vacciné 3 doses,0
2021-08-02,60-69 ans,Inconnu,0
2021-08-02,60-69 ans,Non-vacciné,1
2021-08-02,60-69 ans,Vacciné 1 dose,0
2021-08-02,60-69 ans,Vacciné 2 doses,4
2021-08-02,60-69 ans,Vacciné 3 doses,0
2021-08-02,70-79 ans,Inconnu,0
2021-08-02,70-79 ans,Non-vacciné,0
2021-08-02,70-79 ans,Vacciné 1 dose,0
2021-08-02,70-79 ans,Vacciné 2 doses,6
2021-08-02,70-79 ans,Vacciné 3 doses,0
2021-08-02,80-89 ans,Inconnu,0
2021-08-02,80-89 ans,Non-vacciné,0
2021-08-02,80-89 ans,Vacciné 1 dose,0
2021-08-02,80-89 ans,Vacciné 2 doses,0
2021-08-02,80-89 ans,Vacciné 3 doses,0
2021-08-02,90 ans et plus,Inconnu,0
2021-08-02,90 ans et plus,Non-vacciné,1
2021-08-02,90 ans et plus,Vacciné 1 dose,0
2021-08-02,90 ans et plus,Vacciné 2 doses,0
2021-08-02,90 ans et plus,Vacciné 3 doses,0
2021-08-02,Inconnu,Inconnu,0
2021-08-02,Inconnu,Non-vacciné,0
2021-08-02,Inconnu,Vacciné 1 dose,0
2021-08-02,Inconnu,Vacciné 2 doses,0
2021-08-02,Inconnu,Vacciné 3 doses,0
2021-08-03,0-9 ans,0 à 4 ans,6
2021-08-03,0-9 ans,Inconnu,0
2021-08-03,0-9 ans,Non-vacciné,11
2021-08-03,0-9 ans,Vacciné 1 dose,0
2021-08-03,0-9 ans,Vacciné 2 doses,0
2021-08-03,0-9 ans,Vacciné 3 doses,0
2021-08-03,10-19 ans,Inconnu,2
2021-08-03,10-19 ans,Non-vacciné,23
2021-08-03,10-19 ans,Vacciné 1 dose,6
2021-08-03,10-19 ans,Vacciné 2 doses,1
2021-08-03,10-19 ans,Vacciné 3 doses,0
2021-08-03,20-29 ans,Inconnu,12
2021-08-03,20-29 ans,Non-vacciné,29
2021-08-03,20-29 ans,Vacciné 1 dose,17
2021-08-03,20-29 ans,Vacciné 2 doses,5
2021-08-03,20-29 ans,Vacciné 3 doses,0
2021-08-03,30-39 ans,Inconnu,1
2021-08-03,30-39 ans,Non-vacciné,18
2021-08-03,30-39 ans,Vacciné 1 dose,7
2021-08-03,30-39 ans,Vacciné 2 doses,6
2021-08-03,30-39 ans,Vacciné 3 doses,0
2021-08-03,40-49 ans,Inconnu,4
2021-08-03,40-49 ans,Non-vacciné,10
2021-08-03,40-49 ans,Vacciné 1 dose,7
2021-08-03,40-49 ans,Vacciné 2 doses,4
2021-08-03,40-49 ans,Vacciné 3 doses,0
2021-08-03,50-59 ans,Inconnu,3
2021-08-03,50-59 ans,Non-vacciné,5
2021-08-03,50-59 ans,Vacciné 1 dose,0
2021-08-03,50-59 ans,Vacciné 2 doses,6
2021-08-03,50-59 ans,Vacciné 3 doses,0
2021-08-03,60-69 ans,Inconnu,0
2021-08-03,60-69 ans,Non-vacciné,2
2021-08-03,60-69 ans,Vacciné 1 dose,0
2021-08-03,60-69 ans,Vacciné 2 doses,1
2021-08-03,60-69 ans,Vacciné 3 doses,0
2021-08-03,70-79 ans,Inconnu,1
2021-08-03,70-79 ans,Non-vacciné,1
2021-08-03,70-79 ans,Vacciné 1 dose,1
2021-08-03,70-79 ans,Vacciné 2 doses,1
2021-08-03,70-79 ans,Vacciné 3 doses,0
2021-08-03,80-89 ans,Inconnu,0
2021-08-03,80-89 ans,Non-vacciné,1
2021-08-03,80-89 ans,Vacciné 1 dose,0
2021-08-03,80-89 ans,Vacciné 2 doses,2
2021-08-03,80-89 ans,Vacciné 3 doses,0
2021-08-03,90 ans et plus,Inconnu,0
2021-08-03,90 ans et plus,Non-vacciné,0
2021-08-03,90 ans et plus,Vacciné 1 dose,0
2021-08-03,90 ans et plus,Vacciné 2 doses,0
2021-08-03,90 ans et plus,Vacciné 3 doses,0
2021-08-03,Inconnu,Inconnu,0
2021-08-03,Inconnu,Non-vacciné,0
2021-08-03,Inconnu,Vacciné 1 dose,0
2021-08-03,Inconnu,Vacciné 2 doses,0
2021-08-03,Inconnu,Vacciné 3 doses,0
2021-08-04,0-9 ans,0 à 4 ans,8
2021-08-04,0-9 ans,Inconnu,1
2021-08-04,0-9 ans,Non-vacciné,12
2021-08-04,0-9 ans,Vacciné 1 dose,0
2021-08-04,0-9 ans,Vacciné 2 doses,0
2021-08-04,0-9 ans,Vacciné 3 doses,0
2021-08-04,10-19 ans,Inconnu,2
2021-08-04,10-19 ans,Non-vacciné,19
2021-08-04,10-19 ans,Vacciné 1 dose,15
2021-08-04,10-19 ans,Vacciné 2 doses,2
2021-08-04,10-19 ans,Vacciné 3 doses,0
2021-08-04,20-29 ans,Inconnu,11
2021-08-04,20-29 ans,Non-vacciné,49
2021-08-04,20-29 ans,Vacciné 1 dose,22
2021-08-04,20-29 ans,Vacciné 2 doses,8
2021-08-04,20-29 ans,Vacciné 3 doses,0
2021-08-04,30-39 ans,Inconnu,4
2021-08-04,30-39 ans,Non-vacciné,32
2021-08-04,30-39 ans,Vacciné 1 dose,6
2021-08-04,30-39 ans,Vacciné 2 doses,3
2021-08-04,30-39 ans,Vacciné 3 doses,0
2021-08-04,40-49 ans,Inconnu,2
2021-08-04,40-49 ans,Non-vacciné,19
2021-08-04,40-49 ans,Vacciné 1 dose,11
2021-08-04,40-49 ans,Vacciné 2 doses,8
2021-08-04,40-49 ans,Vacciné 3 doses,0
2021-08-04,50-59 ans,Inconnu,4
2021-08-04,50-59 ans,Non-vacciné,11
2021-08-04,50-59 ans,Vacciné 1 dose,1
2021-08-04,50-59 ans,Vacciné 2 doses,7
2021-08-04,50-59 ans,Vacciné 3 doses,0
2021-08-04,60-69 ans,Inconnu,0
2021-08-04,60-69 ans,Non-vacciné,2
2021-08-04,60-69 ans,Vacciné 1 dose,0
2021-08-04,60-69 ans,Vacciné 2 doses,2
2021-08-04,60-69 ans,Vacciné 3 doses,0
2021-08-04,70-79 ans,Inconnu,0
2021-08-04,70-79 ans,Non-vacciné,0
2021-08-04,70-79 ans,Vacciné 1 dose,1
2021-08-04,70-79 ans,Vacciné 2 doses,3
2021-08-04,70-79 ans,Vacciné 3 doses,0
2021-08-04,80-89 ans,Inconnu,1
2021-08-04,80-89 ans,Non-vacciné,0
2021-08-04,80-89 ans,Vacciné 1 dose,0
2021-08-04,80-89 ans,Vacciné 2 doses,0
2021-08-04,80-89 ans,Vacciné 3 doses,0
2021-08-04,90 ans et plus,Inconnu,1
2021-08-04,90 ans et plus,Non-vacciné,0
2021-08-04,90 ans et plus,Vacciné 1 dose,0
2021-08-04,90 ans et plus,Vacciné 2 doses,0
2021-08-04,90 ans et plus,Vacciné 3 doses,0
2021-08-04,Inconnu,Inconnu,0
2021-08-04,Inconnu,Non-vacciné,0
2021-08-04,Inconnu,Vacciné 1 dose,0
2021-08-04,Inconnu,Vacciné 2 doses,0
2021-08-04,Inconnu,Vacciné 3 doses,0
2021-08-05,0-9 ans,0 à 4 ans,9
2021-08-05,0-9 ans,Inconnu,2
2021-08-05,0-9 ans,Non-vacciné,10
2021-08-05,0-9 ans,Vacciné 1 dose,0
2021-08-05,0-9 ans,Vacciné 2 doses,0
2021-08-05,0-9 ans,Vacciné 3 doses,0
2021-08-05,10-19 ans,Inconnu,3
2021-08-05,10-19 ans,Non-vacciné,30
2021-08-05,10-19 ans,Vacciné 1 dose,13
2021-08-05,10-19 ans,Vacciné 2 doses,2
2021-08-05,10-19 ans,Vacciné 3 doses,0
2021-08-05,20-29 ans,Inconnu,14
2021-08-05,20-29 ans,Non-vacciné,58
2021-08-05,20-29 ans,Vacciné 1 dose,25
2021-08-05,20-29 ans,Vacciné 2 doses,4
2021-08-05,20-29 ans,Vacciné 3 doses,0
2021-08-05,30-39 ans,Inconnu,8
2021-08-05,30-39 ans,Non-vacciné,25
2021-08-05,30-39 ans,Vacciné 1 dose,7
2021-08-05,30-39 ans,Vacciné 2 doses,7
2021-08-05,30-39 ans,Vacciné 3 doses,0
2021-08-05,40-49 ans,Inconnu,6
2021-08-05,40-49 ans,Non-vacciné,27
2021-08-05,40-49 ans,Vacciné 1 dose,7
2021-08-05,40-49 ans,Vacciné 2 doses,8
2021-08-05,40-49 ans,Vacciné 3 doses,0
2021-08-05,50-59 ans,Inconnu,3
2021-08-05,50-59 ans,Non-vacciné,6
2021-08-05,50-59 ans,Vacciné 1 dose,4
2021-08-05,50-59 ans,Vacciné 2 doses,3
2021-08-05,50-59 ans,Vacciné 3 doses,0
2021-08-05,60-69 ans,Inconnu,1
2021-08-05,60-69 ans,Non-vacciné,2
2021-08-05,60-69 ans,Vacciné 1 dose,1
2021-08-05,60-69 ans,Vacciné 2 doses,3
2021-08-05,60-69 ans,Vacciné 3 doses,0
2021-08-05,70-79 ans,Inconnu,1
2021-08-05,70-79 ans,Non-vacciné,0
2021-08-05,70-79 ans,Vacciné 1 dose,0
2021-08-05,70-79 ans,Vacciné 2 doses,3
2021-08-05,70-79 ans,Vacciné 3 doses,0
2021-08-05,80-89 ans,Inconnu,0
2021-08-05,80-89 ans,Non-vacciné,0
2021-08-05,80-89 ans,Vacciné 1 dose,0
2021-08-05,80-89 ans,Vacciné 2 doses,2
2021-08-05,80-89 ans,Vacciné 3 doses,0
2021-08-05,90 ans et plus,Inconnu,0
2021-08-05,90 ans et plus,Non-vacciné,0
2021-08-05,90 ans et plus,Vacciné 1 dose,0
2021-08-05,90 ans et plus,Vacciné 2 doses,1
2021-08-05,90 ans et plus,Vacciné 3 doses,0
2021-08-05,Inconnu,Inconnu,0
2021-08-05,Inconnu,Non-vacciné,0
2021-08-05,Inconnu,Vacciné 1 dose,0
2021-08-05,Inconnu,Vacciné 2 doses,0
2021-08-05,Inconnu,Vacciné 3 doses,0
2021-08-06,0-9 ans,0 à 4 ans,8
2021-08-06,0-9 ans,Inconnu,0
2021-08-06,0-9 ans,Non-vacciné,14
2021-08-06,0-9 ans,Vacciné 1 dose,0
2021-08-06,0-9 ans,Vacciné 2 doses,0
2021-08-06,0-9 ans,Vacciné 3 doses,0
2021-08-06,10-19 ans,Inconnu,3
2021-08-06,10-19 ans,Non-vacciné,25
2021-08-06,10-19 ans,Vacciné 1 dose,13
2021-08-06,10-19 ans,Vacciné 2 doses,2
2021-08-06,10-19 ans,Vacciné 3 doses,0
2021-08-06,20-29 ans,Inconnu,14
2021-08-06,20-29 ans,Non-vacciné,56
2021-08-06,20-29 ans,Vacciné 1 dose,24
2021-08-06,20-29 ans,Vacciné 2 doses,8
2021-08-06,20-29 ans,Vacciné 3 doses,0
2021-08-06,30-39 ans,Inconnu,7
2021-08-06,30-39 ans,Non-vacciné,21
2021-08-06,30-39 ans,Vacciné 1 dose,8
2021-08-06,30-39 ans,Vacciné 2 doses,7
2021-08-06,30-39 ans,Vacciné 3 doses,0
2021-08-06,40-49 ans,Inconnu,4
2021-08-06,40-49 ans,Non-vacciné,7
2021-08-06,40-49 ans,Vacciné 1 dose,7
2021-08-06,40-49 ans,Vacciné 2 doses,11
2021-08-06,40-49 ans,Vacciné 3 doses,0
2021-08-06,50-59 ans,Inconnu,3
2021-08-06,50-59 ans,Non-vacciné,4
2021-08-06,50-59 ans,Vacciné 1 dose,6
2021-08-06,50-59 ans,Vacciné 2 doses,5
2021-08-06,50-59 ans,Vacciné 3 doses,0
2021-08-06,60-69 ans,Inconnu,2
2021-08-06,60-69 ans,Non-vacciné,4
